"001-ANTHONY CITY HALL" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"ELECTION DAY" ,10 ,
"153-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"Total" ,8 ,
"153-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"ELECTION DAY" ,4 ,
"153-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"EARLY VOTING" ,0 ,
"153-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"PAPER EARLY" ,1 ,
"153-LANCASTER ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"Total" ,5 ,
"153-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"ELECTION DAY" ,8 ,
"153-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"EARLY VOTING" ,1 ,
"153-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"PAPER EARLY" ,1 ,
"153-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"Total" ,10 ,
"153-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"ELECTION DAY" ,1 ,
"153-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"EARLY VOTING" ,0 ,
"153-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"PAPER EARLY" ,2 ,
"153-LANCASTER ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"Total" ,3 ,
"153-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"ELECTION DAY" ,4 ,
"153-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"EARLY VOTING" ,1 ,
"153-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"PAPER EARLY" ,1 ,
"153-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"Total" ,6 ,
"153-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"ELECTION DAY" ,5 ,
"153-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"EARLY VOTING" ,1 ,
"153-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"PAPER EARLY" ,2 ,
"153-LANCASTER ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"Total" ,8 ,
"153-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"ELECTION DAY" ,31 ,
"153-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"EARLY VOTING" ,33 ,
"153-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"PAPER EARLY" ,2 ,
"153-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"Total" ,66 ,
"153-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"ELECTION DAY" ,28 ,
"153-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"EARLY VOTING" ,29 ,
"153-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"PAPER EARLY" ,0 ,
"153-LANCASTER ELEMENTARY" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"Total" ,57 ,
"153-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"ELECTION DAY" ,38 ,
"153-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"EARLY VOTING" ,33 ,
"153-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"PAPER EARLY" ,2 ,
"153-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"Total" ,73 ,
"153-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"ELECTION DAY" ,29 ,
"153-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"EARLY VOTING" ,38 ,
"153-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"PAPER EARLY" ,0 ,
"153-LANCASTER ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,20 ,"MARCOS LIZARRAGA" ,"DEM" ,"Total" ,67 ,
"153-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"ELECTION DAY" ,20 ,
"153-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"EARLY VOTING" ,36 ,
"153-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"PAPER EARLY" ,0 ,
"153-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,10 ,"MIKE CERVANTES" ,"DEM" ,"Total" ,56 ,
"153-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"ELECTION DAY" ,44 ,
"153-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"EARLY VOTING" ,37 ,
"153-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"PAPER EARLY" ,2 ,
"153-LANCASTER ELEMENTARY" ,100 ,"DISTRICT JUDGE, 41ST JUDICIAL DISTRICT" ,20 ,"ANNA PEREZ" ,"DEM" ,"Total" ,83 ,
"153-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"ELECTION DAY" ,21 ,
"153-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"EARLY VOTING" ,35 ,
"153-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"PAPER EARLY" ,2 ,
"153-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,10 ,"LAURA STRATHMANN" ,"DEM" ,"Total" ,58 ,
"153-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"ELECTION DAY" ,42 ,
"153-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"EARLY VOTING" ,31 ,
"153-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"PAPER EARLY" ,0 ,
"153-LANCASTER ELEMENTARY" ,110 ,"DISTRICT JUDGE, 388TH JUDICIAL DISTRICT" ,20 ,"LUCILA CAMARENA" ,"DEM" ,"Total" ,73 ,
"153-LANCASTER ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"ELECTION DAY" ,33 ,
"153-LANCASTER ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"EARLY VOTING" ,36 ,
"153-LANCASTER ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"PAPER EARLY" ,0 ,
"153-LANCASTER ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,10 ,"SERGIO ENRIQUEZ" ,"DEM" ,"Total" ,69 ,
"153-LANCASTER ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"ELECTION DAY" ,29 ,
"153-LANCASTER ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"EARLY VOTING" ,33 ,
"153-LANCASTER ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"PAPER EARLY" ,2 ,
"153-LANCASTER ELEMENTARY" ,120 ,"DISTRICT JUDGE, 448TH JUDICIAL DISTRICT" ,20 ,"REGINA ARDITTI" ,"DEM" ,"Total" ,64 ,
"153-LANCASTER ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"ELECTION DAY" ,29 ,
"153-LANCASTER ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"EARLY VOTING" ,32 ,
"153-LANCASTER ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"PAPER EARLY" ,2 ,
"153-LANCASTER ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,10 ,"THERESA CABALLERO TC" ,"DEM" ,"Total" ,63 ,
"153-LANCASTER ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"ELECTION DAY" ,35 ,
"153-LANCASTER ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"EARLY VOTING" ,38 ,
"153-LANCASTER ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"PAPER EARLY" ,0 ,
"153-LANCASTER ELEMENTARY" ,130 ,"CRIMINAL DISTRICT JUDGE, COURT NO. 1" ,20 ,"DIANE NAVARRETE" ,"DEM" ,"Total" ,73 ,
"153-LANCASTER ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,10 ,"VINCENT PEREZ" ,"DEM" ,"ELECTION DAY" ,59 ,
"153-LANCASTER ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,10 ,"VINCENT PEREZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,10 ,"VINCENT PEREZ" ,"DEM" ,"EARLY VOTING" ,56 ,
"153-LANCASTER ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,10 ,"VINCENT PEREZ" ,"DEM" ,"PAPER EARLY" ,2 ,
"153-LANCASTER ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,10 ,"VINCENT PEREZ" ,"DEM" ,"Total" ,117 ,
"153-LANCASTER ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,20 ,"CHENTE QUINTANILLA" ,"DEM" ,"ELECTION DAY" ,16 ,
"153-LANCASTER ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,20 ,"CHENTE QUINTANILLA" ,"DEM" ,"PAPER EDAY" ,0 ,
"153-LANCASTER ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,20 ,"CHENTE QUINTANILLA" ,"DEM" ,"EARLY VOTING" ,17 ,
"153-LANCASTER ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,20 ,"CHENTE QUINTANILLA" ,"DEM" ,"PAPER EARLY" ,0 ,
"153-LANCASTER ELEMENTARY" ,140 ,"COUNTY COMMISSIONER, PRECINCT NO. 3" ,20 ,"CHENTE QUINTANILLA" ,"DEM" ,"Total" ,33 ,
"154-LEBARRON PARK ELEMENTARY" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"ELECTION DAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"EARLY VOTING" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,10 ,"US SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"Total" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"ELECTION DAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"EARLY VOTING" ,1 ,
"154-LEBARRON PARK ELEMENTARY" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,10 ,"US SENATOR" ,20 ,"DAVID DEWHURST" ,"REP" ,"Total" ,1 ,
"154-LEBARRON PARK ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"ELECTION DAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"EARLY VOTING" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,10 ,"WARREN CHISUM" ,"REP" ,"Total" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"ELECTION DAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"EARLY VOTING" ,1 ,
"154-LEBARRON PARK ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,20 ,"RAILROAD COMMISSIONER" ,20 ,"CHRISTI CRADDICK" ,"REP" ,"Total" ,1 ,
"154-LEBARRON PARK ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"ELECTION DAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"EARLY VOTING" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,10 ,"GREG PARKER" ,"REP" ,"Total" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"ELECTION DAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"EARLY VOTING" ,1 ,
"154-LEBARRON PARK ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,30 ,"RAILROAD COMMISSIONER" ,20 ,"BARRY SMITHERMAN" ,"REP" ,"Total" ,1 ,
"154-LEBARRON PARK ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"ELECTION DAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"EARLY VOTING" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,10 ,"DAVID MEDINA" ,"REP" ,"Total" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"ELECTION DAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"EARLY VOTING" ,1 ,
"154-LEBARRON PARK ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,35 ,"JUSTICE, SUPREME COURT, 4" ,20 ,"JOHN DEVINE" ,"REP" ,"Total" ,1 ,
"154-LEBARRON PARK ELEMENTARY" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"ELECTION DAY" ,24 ,
"154-LEBARRON PARK ELEMENTARY" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"EARLY VOTING" ,15 ,
"154-LEBARRON PARK ELEMENTARY" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,70 ,"US SENATOR" ,10 ,"PAUL SADLER" ,"DEM" ,"Total" ,39 ,
"154-LEBARRON PARK ELEMENTARY" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"ELECTION DAY" ,20 ,
"154-LEBARRON PARK ELEMENTARY" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"EARLY VOTING" ,16 ,
"154-LEBARRON PARK ELEMENTARY" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,70 ,"US SENATOR" ,20 ,"GRADY YARBROUGH" ,"DEM" ,"Total" ,36 ,
"154-LEBARRON PARK ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,10 ,"PETE P GALLEGO" ,"DEM" ,"ELECTION DAY" ,25 ,
"154-LEBARRON PARK ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,10 ,"PETE P GALLEGO" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,10 ,"PETE P GALLEGO" ,"DEM" ,"EARLY VOTING" ,17 ,
"154-LEBARRON PARK ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,10 ,"PETE P GALLEGO" ,"DEM" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,10 ,"PETE P GALLEGO" ,"DEM" ,"Total" ,42 ,
"154-LEBARRON PARK ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,20 ,"CIRO D RODRIGUEZ" ,"DEM" ,"ELECTION DAY" ,20 ,
"154-LEBARRON PARK ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,20 ,"CIRO D RODRIGUEZ" ,"DEM" ,"PAPER EDAY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,20 ,"CIRO D RODRIGUEZ" ,"DEM" ,"EARLY VOTING" ,15 ,
"154-LEBARRON PARK ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,20 ,"CIRO D RODRIGUEZ" ,"DEM" ,"PAPER EARLY" ,0 ,
"154-LEBARRON PARK ELEMENTARY" ,80 ,"US REP DISTRICT 23" ,20 ,"CIRO D RODRIGUEZ" ,"DEM" ,"Total" ,35 ,
"154-LEBARRON PARK ELEMENTARY" ,90 ,"JUSTICE, 8TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"YVONNE RODRIGUEZ" ,"DEM" ,"ELECTION DAY" ,24 ,
