political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,REP Ballots Cast,DEM Ballots Cast,race_name,Contest Party,candidate_name,Absentee Voting Votes,early_votes,election_votes,party code,Total Votes
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",REP,Gina Parker,1,51,31,,83
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",DEM,Dan Wood,2,8,2,,12
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",DEM,Elizabeth Davis Frizell,2,18,8,,28
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",DEM,William Pieratt Demond,1,2,0,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",REP,Kevin Patrick Yeary,3,127,78,,208
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",DEM,Tina Clinton,4,26,7,,37
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",DEM,Steven Miears,1,2,3,,6
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",REP,David Newell,3,128,78,,209
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",DEM,Brandon Birmingham,5,26,9,,40
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",REP,Sue Melton-Malone,2,94,63,,159
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",REP,Maria Y. Berry,1,36,18,,55
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",DEM,Greg Alvord,5,24,9,,38
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"STATE REPRESENTATIVE, DISTRICT 61",REP,Phil King,3,141,88,,232
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"STATE REPRESENTATIVE, DISTRICT 61",DEM,Christopher Cox,5,24,8,,37
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 2",REP,Dana Womack,3,128,81,,212
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6, (UNEXPIRED TERM)",REP,Mike Wallach,3,129,77,,209
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6, (UNEXPIRED TERM)",DEM,Delonia A. Watson,5,24,10,,39
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",REP,Elizabeth Beach,0,42,16,,58
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",REP,Brian Walker,1,81,56,,138
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",REP,John P. Chupp,2,12,7,,21
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",REP,Greg Lowery,3,138,85,,226
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"JUDGE, COUNTY COURT AT LAW NUMBER 2",REP,Stephen J. Wren,3,142,84,,229
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,COUNTY ATTORNEY,REP,James M. Stainton,3,136,83,,222
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,SHERIFF,REP,Lane Akin,3,149,93,,245
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,COUNTY TAX ASSESSOR-COLLECTOR,REP,Monte S. Shaw,3,152,92,,247
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"COUNTY COMMISSIONER, PRECINCT 1",REP,Monty Reed,1,57,39,,97
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"COUNTY COMMISSIONER, PRECINCT 1",REP,"John ""Biff"" Hayes",2,63,38,,103
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"COUNTY COMMISSIONER, PRECINCT 1",REP,Ronnie Hammons,0,36,24,,60
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,"CONSTABLE, PRECINCT 1",REP,Rex Hoskins,3,146,87,,236
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,COUNTY CHAIRMAN,REP,Eric Marney,3,128,82,,213
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,COUNTY PARTY CHAIR,DEM,Janet Akers-Amos,5,23,10,,38
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 1,REP,YES,3,140,91,,234
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 1,REP,NO,0,28,20,,48
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #1,DEM,YES,5,30,11,,46
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #1,DEM,NO,0,1,0,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 2,REP,YES,3,144,100,,247
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 2,REP,NO,0,27,10,,37
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #2,DEM,YES,6,28,11,,45
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #2,DEM,NO,0,3,0,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 3,REP,YES,3,158,105,,266
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 3,REP,NO,0,8,4,,12
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #3,DEM,YES,5,29,11,,45
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #3,DEM,NO,0,2,0,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 4,REP,YES,3,167,107,,277
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 4,REP,NO,0,3,2,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #4,DEM,YES,6,28,10,,44
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #4,DEM,NO,0,3,0,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 5,REP,YES,3,154,100,,257
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 5,REP,NO,0,13,6,,19
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #5,DEM,YES,6,29,10,,45
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #5,DEM,NO,0,2,0,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 6,REP,YES,3,159,104,,266
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 6,REP,NO,0,9,5,,14
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #6,DEM,YES,6,27,10,,43
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #6,DEM,NO,0,4,1,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 7,REP,YES,3,166,109,,278
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 7,REP,NO,0,3,1,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #7,DEM,YES,5,29,10,,44
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #7,DEM,NO,0,2,1,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 8,REP,YES,3,165,110,,278
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 8,REP,NO,0,3,0,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #8,DEM,YES,6,28,11,,45
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #8,DEM,NO,0,3,0,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 9,REP,YES,3,163,106,,272
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 9,REP,NO,0,7,4,,11
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #9,DEM,YES,5,30,11,,46
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #9,DEM,NO,0,1,0,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 10,REP,YES,3,160,106,,269
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION 10,REP,NO,0,7,4,,11
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #10,DEM,YES,5,27,11,,43
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #10,DEM,NO,0,4,0,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #11,DEM,YES,4,25,10,,39
WISE COUNTY,3/3/2020,PRIMARY ELECTION,0,0,22,0,290,50,PROPOSITION #11,DEM,NO,0,6,1,,7
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,PRESIDENT,REP,Matthew John Matern,0,1,0,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,PRESIDENT,REP,Joe Walsh,0,3,1,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,PRESIDENT,REP,Donald J. Trump,11,334,195,,540
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,PRESIDENT,REP,Bob Ely,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,PRESIDENT,REP,Bill Weld,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,PRESIDENT,REP,Zoltan G. Istvan,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,PRESIDENT,REP,"Roque ""Rocky"" De La Fuente Guerra",0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,PRESIDENT,REP,Uncommitted,0,13,7,,20
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,Marianne Williamson,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,Julián Castro,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,Tom Steyer,0,1,0,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,Tulsi Gabbard,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,Andrew Yang,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,John K. Delaney,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,Bernie Sanders,2,16,10,,28
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,Pete Buttigieg,2,5,0,,7
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,Joseph R. Biden,5,4,18,,27
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,Robby Wells,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,Cory Booker,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,Elizabeth Warren,1,4,10,,15
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,"Roque ""Rocky"" De La Fuente",0,0,1,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,Deval Patrick,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,Michael R. Bloomberg,2,7,4,,13
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,Amy Klobuchar,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,PRESIDENT,DEM,Michael Bennet,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,U.S. SENATOR,REP,Virgil Bierschwale,0,7,1,,8
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,U.S. SENATOR,REP,Dwayne Stovall,1,54,43,,98
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,U.S. SENATOR,REP,John Cornyn,10,220,120,,350
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,U.S. SENATOR,REP,John Anthony Castro,0,6,4,,10
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,U.S. SENATOR,REP,Mark Yancey,0,26,14,,40
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,U.S. SENATOR,DEM,"Mary ""MJ"" Hegar",6,15,10,,31
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,U.S. SENATOR,DEM,Victor Hugo Harris,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,U.S. SENATOR,DEM,Chris Bell,0,1,4,,5
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,U.S. SENATOR,DEM,Cristina Tzintzun Ramirez,0,3,7,,10
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,U.S. SENATOR,DEM,"Annie ""Mamá"" Garcia",0,8,6,,14
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,U.S. SENATOR,DEM,Royce West,1,1,2,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,U.S. SENATOR,DEM,Sema Hernandez,0,3,3,,6
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,U.S. SENATOR,DEM,D.R. Hunter,1,0,2,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,U.S. SENATOR,DEM,Amanda K. Edwards,2,1,0,,3
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,U.S. SENATOR,DEM,Adrian Ocegueda,0,0,1,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,U.S. SENATOR,DEM,Michael Cooper,0,0,1,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,U.S. SENATOR,DEM,Jack Daniel Foster Jr.,0,1,0,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Mark Neese,2,29,21,,52
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Josh Winegarner,1,64,38,,103
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Jamie Culley,2,6,6,,14
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Vance Snider II,0,8,1,,9
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Elaine Hays,0,66,20,,86
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Chris Ekstrom,2,28,20,,50
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Jason Foglesong,0,4,4,,8
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Ronny Jackson,1,46,37,,84
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Monique Worthy,0,0,1,,1
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",REP,"Catherine ""I Swear"" Carr",0,1,3,,4
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Lee Harvey,0,6,5,,11
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Asusena Reséndiz,0,0,0,,0
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Richard Herman,0,1,1,,2
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Diane Knowlton,0,6,4,,10
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",REP,Matt McArthur,0,5,4,,9
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",DEM,Timothy W. Gassaway,2,10,11,,23
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",DEM,Gus Trujillo,3,9,12,,24
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"U.S. REPRESENTATIVE, DISTRICT 13",DEM,Greg Sagan,2,12,10,,24
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,RAILROAD COMMISSIONER,REP,Ryan Sitton,7,102,67,,176
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,RAILROAD COMMISSIONER,REP,"James ""Jim"" Wright",2,184,96,,282
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,RAILROAD COMMISSIONER,DEM,Kelly Stone,2,12,6,,20
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,RAILROAD COMMISSIONER,DEM,Chrysta Castañeda,3,9,16,,28
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,RAILROAD COMMISSIONER,DEM,Mark Watson,1,6,6,,13
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,RAILROAD COMMISSIONER,DEM,"Roberto R. ""Beto"" Alonzo",0,5,7,,12
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"CHIEF JUSTICE, SUPREME COURT",REP,Nathan Hecht,7,264,159,,430
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"CHIEF JUSTICE, SUPREME COURT",DEM,Jerry Zimmerer,3,3,7,,13
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"CHIEF JUSTICE, SUPREME COURT",DEM,Amy Clark Meachum,5,27,29,,61
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"JUSTICE, SUPREME COURT, PLACE 6, (UNEXPIRED TERM)",REP,Jane Bland,7,259,157,,423
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"JUSTICE, SUPREME COURT, PLACE 6, (UNEXPIRED TERM)",DEM,Kathy Cheng,3,17,27,,47
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"JUSTICE, SUPREME COURT, PLACE 6, (UNEXPIRED TERM)",DEM,Larry Praeger,3,11,9,,23
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"JUSTICE, SUPREME COURT, PLACE 7",REP,Jeff Boyd,7,262,158,,427
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"JUSTICE, SUPREME COURT, PLACE 7",DEM,Staci Williams,7,17,23,,47
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"JUSTICE, SUPREME COURT, PLACE 7",DEM,Brandy Voss,0,12,13,,25
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"JUSTICE, SUPREME COURT, PLACE 8",REP,Brett Busby,7,252,155,,414
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"JUSTICE, SUPREME COURT, PLACE 8",DEM,Peter Kelly,3,13,13,,29
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"JUSTICE, SUPREME COURT, PLACE 8",DEM,Gisela D. Triana,3,17,20,,40
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",REP,Bert Richardson,4,154,83,,241
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",REP,Gina Parker,3,108,77,,188
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",DEM,Dan Wood,2,8,6,,16
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",DEM,Elizabeth Davis Frizell,4,18,24,,46
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 3",DEM,William Pieratt Demond,0,4,4,,8
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",REP,Kevin Patrick Yeary,6,254,152,,412
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",DEM,Tina Clinton,3,19,30,,52
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 4",DEM,Steven Miears,3,7,4,,14
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",REP,David Newell,6,252,151,,409
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"JUDGE, COURT OF CRIMINAL APPEALS, PLACE 9",DEM,Brandon Birmingham,4,24,25,,53
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",REP,Sue Melton-Malone,8,185,107,,300
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",REP,Maria Y. Berry,0,68,44,,112
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"MEMBER, STATE BOARD OF EDUCATION, DISTRICT 14",DEM,Greg Alvord,4,25,26,,55
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"STATE REPRESENTATIVE, DISTRICT 61",REP,Phil King,9,267,165,,441
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"STATE REPRESENTATIVE, DISTRICT 61",DEM,Christopher Cox,4,25,26,,55
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 2",REP,Dana Womack,6,249,147,,402
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6, (UNEXPIRED TERM)",REP,Mike Wallach,7,245,146,,398
WISE COUNTY,3/3/2020,PRIMARY ELECTION,2,2,23,0,569,93,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 6, (UNEXPIRED TERM)",DEM,Delonia A. Watson,4,24,29,,57
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",REP,Elizabeth Beach,2,91,48,,141
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",REP,Brian Walker,2,127,82,,211
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"JUSTICE, 2ND COURT OF APPEALS DISTRICT, PLACE 7",REP,John P. Chupp,2,24,15,,41
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"DISTRICT ATTORNEY, 271ST JUDICIAL DISTRICT",REP,Greg Lowery,8,268,156,,432
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,"JUDGE, COUNTY COURT AT LAW NUMBER 2",REP,Stephen J. Wren,9,272,157,,438
WISE COUNTY,3/3/2020,PRIMARY ELECTION,3,0,23,0,569,93,COUNTY ATTORNEY,REP,James M. Stainton,8,262,149,,419
