Contest,PrecinctName,VotingType,Choice,Party,Votes,VotesPercent,TotalVotes,TotalVotesPercent,CastTotal,CastTotalPercent,MainTotal,MainTotalPercent,UnderVotes,TotalUnderVotes,OverVotes,TotalOverVotes,InvalidVotes,TotalInvalidVotes,RejectedWriteInVotes,TotalRejectedWriteInVotes,UnresolvedWriteInVotes,TotalUnresolvedWriteInVotes
"Presiding Judge, Court of Criminal Appeals - Democratic Party",422,Early Voting,Maria T. (Terri) Jackson,,45,100.00%,163,100.00%,45,100.00%,163,100.00%,3,17,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Democratic Party",422,Election Day Voting,Maria T. (Terri) Jackson,,68,100.00%,163,100.00%,68,100.00%,163,100.00%,9,17,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Democratic Party",422,Absentee Voting,Ramona Franklin,,51,100.00%,165,100.00%,51,100.00%,165,100.00%,4,15,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Democratic Party",422,Early Voting,Ramona Franklin,,43,100.00%,165,100.00%,43,100.00%,165,100.00%,5,15,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Democratic Party",422,Election Day Voting,Ramona Franklin,,71,100.00%,165,100.00%,71,100.00%,165,100.00%,6,15,0,0,0,0,0,0,0,0
"County Commissioner, Precinct No. 4 - Democratic Party",422,Absentee Voting,Alphonso Vaughn,,53,100.00%,168,100.00%,53,100.00%,168,100.00%,2,12,0,0,0,0,0,0,0,0
"County Commissioner, Precinct No. 4 - Democratic Party",422,Early Voting,Alphonso Vaughn,,43,100.00%,168,100.00%,43,100.00%,168,100.00%,5,12,0,0,0,0,0,0,0,0
"County Commissioner, Precinct No. 4 - Democratic Party",422,Election Day Voting,Alphonso Vaughn,,72,100.00%,168,100.00%,72,100.00%,168,100.00%,5,12,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 4 - Democratic Party",422,Absentee Voting,Thomas L. Jones,,53,100.00%,169,100.00%,53,100.00%,169,100.00%,2,11,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 4 - Democratic Party",422,Early Voting,Thomas L. Jones,,45,100.00%,169,100.00%,45,100.00%,169,100.00%,3,11,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 4 - Democratic Party",422,Election Day Voting,Thomas L. Jones,,71,100.00%,169,100.00%,71,100.00%,169,100.00%,6,11,0,0,0,0,0,0,0,0
County Chairman - Democratic Party,422,Absentee Voting,Steve Land,,14,27.45%,43,25.44%,51,100.00%,169,100.00%,4,11,0,0,0,0,0,0,0,0
County Chairman - Democratic Party,422,Early Voting,Steve Land,,15,33.33%,43,25.44%,45,100.00%,169,100.00%,3,11,0,0,0,0,0,0,0,0
County Chairman - Democratic Party,422,Election Day Voting,Steve Land,,14,19.18%,43,25.44%,73,100.00%,169,100.00%,4,11,0,0,0,0,0,0,0,0
County Chairman - Democratic Party,422,Absentee Voting,Gentry Powell,,37,72.55%,126,74.56%,51,100.00%,169,100.00%,4,11,0,0,0,0,0,0,0,0
County Chairman - Democratic Party,422,Early Voting,Gentry Powell,,30,66.67%,126,74.56%,45,100.00%,169,100.00%,3,11,0,0,0,0,0,0,0,0
County Chairman - Democratic Party,422,Election Day Voting,Gentry Powell,,59,80.82%,126,74.56%,73,100.00%,169,100.00%,4,11,0,0,0,0,0,0,0,0
Proposition #1 Right to a 21st Century Public Education - Democratic Party,422,Absentee Voting,FOR,,51,98.08%,168,95.45%,52,100.00%,176,100.00%,3,4,0,0,0,0,0,0,0,0
Proposition #1 Right to a 21st Century Public Education - Democratic Party,422,Early Voting,FOR,,46,95.83%,168,95.45%,48,100.00%,176,100.00%,0,4,0,0,0,0,0,0,0,0
Proposition #1 Right to a 21st Century Public Education - Democratic Party,422,Election Day Voting,FOR,,71,93.42%,168,95.45%,76,100.00%,176,100.00%,1,4,0,0,0,0,0,0,0,0
Proposition #1 Right to a 21st Century Public Education - Democratic Party,422,Absentee Voting,AGAINST,,1,1.92%,8,4.55%,52,100.00%,176,100.00%,3,4,0,0,0,0,0,0,0,0
Proposition #1 Right to a 21st Century Public Education - Democratic Party,422,Early Voting,AGAINST,,2,4.17%,8,4.55%,48,100.00%,176,100.00%,0,4,0,0,0,0,0,0,0,0
Proposition #1 Right to a 21st Century Public Education - Democratic Party,422,Election Day Voting,AGAINST,,5,6.58%,8,4.55%,76,100.00%,176,100.00%,1,4,0,0,0,0,0,0,0,0
Proposition #2 Student Loan Debt - Democratic Party,422,Absentee Voting,FOR,,50,94.34%,161,92.53%,53,100.00%,174,100.00%,2,6,0,0,0,0,0,0,0,0
Proposition #2 Student Loan Debt - Democratic Party,422,Early Voting,FOR,,42,91.30%,161,92.53%,46,100.00%,174,100.00%,2,6,0,0,0,0,0,0,0,0
Proposition #2 Student Loan Debt - Democratic Party,422,Election Day Voting,FOR,,69,92.00%,161,92.53%,75,100.00%,174,100.00%,2,6,0,0,0,0,0,0,0,0
Proposition #2 Student Loan Debt - Democratic Party,422,Absentee Voting,AGAINST,,3,5.66%,13,7.47%,53,100.00%,174,100.00%,2,6,0,0,0,0,0,0,0,0
Proposition #2 Student Loan Debt - Democratic Party,422,Early Voting,AGAINST,,4,8.70%,13,7.47%,46,100.00%,174,100.00%,2,6,0,0,0,0,0,0,0,0
Proposition #2 Student Loan Debt - Democratic Party,422,Election Day Voting,AGAINST,,6,8.00%,13,7.47%,75,100.00%,174,100.00%,2,6,0,0,0,0,0,0,0,0
Proposition #3 Right to Healthcare - Democratic Party,422,Absentee Voting,FOR,,52,98.11%,171,97.71%,53,100.00%,175,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #3 Right to Healthcare - Democratic Party,422,Early Voting,FOR,,45,97.83%,171,97.71%,46,100.00%,175,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #3 Right to Healthcare - Democratic Party,422,Election Day Voting,FOR,,74,97.37%,171,97.71%,76,100.00%,175,100.00%,1,5,0,0,0,0,0,0,0,0
Proposition #3 Right to Healthcare - Democratic Party,422,Absentee Voting,AGAINST,,1,1.89%,4,2.29%,53,100.00%,175,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #3 Right to Healthcare - Democratic Party,422,Early Voting,AGAINST,,1,2.17%,4,2.29%,46,100.00%,175,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #3 Right to Healthcare - Democratic Party,422,Election Day Voting,AGAINST,,2,2.63%,4,2.29%,76,100.00%,175,100.00%,1,5,0,0,0,0,0,0,0,0
Proposition #4 Right to Economic Security - Democratic Party,422,Absentee Voting,FOR,,49,96.08%,168,97.67%,51,100.00%,172,100.00%,4,8,0,0,0,0,0,0,0,0
Proposition #4 Right to Economic Security - Democratic Party,422,Early Voting,FOR,,44,95.65%,168,97.67%,46,100.00%,172,100.00%,2,8,0,0,0,0,0,0,0,0
Proposition #4 Right to Economic Security - Democratic Party,422,Election Day Voting,FOR,,75,100.00%,168,97.67%,75,100.00%,172,100.00%,2,8,0,0,0,0,0,0,0,0
Proposition #4 Right to Economic Security - Democratic Party,422,Absentee Voting,AGAINST,,2,3.92%,4,2.33%,51,100.00%,172,100.00%,4,8,0,0,0,0,0,0,0,0
Proposition #4 Right to Economic Security - Democratic Party,422,Early Voting,AGAINST,,2,4.35%,4,2.33%,46,100.00%,172,100.00%,2,8,0,0,0,0,0,0,0,0
Proposition #4 Right to Economic Security - Democratic Party,422,Election Day Voting,AGAINST,,0,0.00%,4,2.33%,75,100.00%,172,100.00%,2,8,0,0,0,0,0,0,0,0
Proposition #5 National Job Program - Democratic Party,422,Absentee Voting,FOR,,48,92.31%,159,90.86%,52,100.00%,175,100.00%,3,5,0,0,0,0,0,0,0,0
Proposition #5 National Job Program - Democratic Party,422,Early Voting,FOR,,42,91.30%,159,90.86%,46,100.00%,175,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #5 National Job Program - Democratic Party,422,Election Day Voting,FOR,,69,89.61%,159,90.86%,77,100.00%,175,100.00%,0,5,0,0,0,0,0,0,0,0
Proposition #5 National Job Program - Democratic Party,422,Absentee Voting,AGAINST,,4,7.69%,16,9.14%,52,100.00%,175,100.00%,3,5,0,0,0,0,0,0,0,0
Proposition #5 National Job Program - Democratic Party,422,Early Voting,AGAINST,,4,8.70%,16,9.14%,46,100.00%,175,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #5 National Job Program - Democratic Party,422,Election Day Voting,AGAINST,,8,10.39%,16,9.14%,77,100.00%,175,100.00%,0,5,0,0,0,0,0,0,0,0
"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment - Democratic Party",422,Absentee Voting,FOR,,53,100.00%,176,99.44%,53,100.00%,177,100.00%,2,3,0,0,0,0,0,0,0,0
"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment - Democratic Party",422,Early Voting,FOR,,47,100.00%,176,99.44%,47,100.00%,177,100.00%,1,3,0,0,0,0,0,0,0,0
"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment - Democratic Party",422,Election Day Voting,FOR,,76,98.70%,176,99.44%,77,100.00%,177,100.00%,0,3,0,0,0,0,0,0,0,0
"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment - Democratic Party",422,Absentee Voting,AGAINST,,0,0.00%,1,0.56%,53,100.00%,177,100.00%,2,3,0,0,0,0,0,0,0,0
"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment - Democratic Party",422,Early Voting,AGAINST,,0,0.00%,1,0.56%,47,100.00%,177,100.00%,1,3,0,0,0,0,0,0,0,0
"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment - Democratic Party",422,Election Day Voting,AGAINST,,1,1.30%,1,0.56%,77,100.00%,177,100.00%,0,3,0,0,0,0,0,0,0,0
Proposition #7 Right to Dignity & Respect - Democratic Party,422,Absentee Voting,FOR,,52,100.00%,169,96.57%,52,100.00%,175,100.00%,3,5,0,0,0,0,0,0,0,0
Proposition #7 Right to Dignity & Respect - Democratic Party,422,Early Voting,FOR,,43,93.48%,169,96.57%,46,100.00%,175,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #7 Right to Dignity & Respect - Democratic Party,422,Election Day Voting,FOR,,74,96.10%,169,96.57%,77,100.00%,175,100.00%,0,5,0,0,0,0,0,0,0,0
Proposition #7 Right to Dignity & Respect - Democratic Party,422,Absentee Voting,AGAINST,,0,0.00%,6,3.43%,52,100.00%,175,100.00%,3,5,0,0,0,0,0,0,0,0
Proposition #7 Right to Dignity & Respect - Democratic Party,422,Early Voting,AGAINST,,3,6.52%,6,3.43%,46,100.00%,175,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #7 Right to Dignity & Respect - Democratic Party,422,Election Day Voting,AGAINST,,3,3.90%,6,3.43%,77,100.00%,175,100.00%,0,5,0,0,0,0,0,0,0,0
Proposition #8 Right to Housing - Democratic Party,422,Absentee Voting,FOR,,48,92.31%,168,95.45%,52,100.00%,176,100.00%,3,4,0,0,0,0,0,0,0,0
Proposition #8 Right to Housing - Democratic Party,422,Early Voting,FOR,,46,97.87%,168,95.45%,47,100.00%,176,100.00%,1,4,0,0,0,0,0,0,0,0
Proposition #8 Right to Housing - Democratic Party,422,Election Day Voting,FOR,,74,96.10%,168,95.45%,77,100.00%,176,100.00%,0,4,0,0,0,0,0,0,0,0
Proposition #8 Right to Housing - Democratic Party,422,Absentee Voting,AGAINST,,4,7.69%,8,4.55%,52,100.00%,176,100.00%,3,4,0,0,0,0,0,0,0,0
Proposition #8 Right to Housing - Democratic Party,422,Early Voting,AGAINST,,1,2.13%,8,4.55%,47,100.00%,176,100.00%,1,4,0,0,0,0,0,0,0,0
Proposition #8 Right to Housing - Democratic Party,422,Election Day Voting,AGAINST,,3,3.90%,8,4.55%,77,100.00%,176,100.00%,0,4,0,0,0,0,0,0,0,0
Proposition #9 Right to Vote - Democratic Party,422,Absentee Voting,FOR,,48,94.12%,165,95.93%,51,100.00%,172,100.00%,4,8,0,0,0,0,0,0,0,0
Proposition #9 Right to Vote - Democratic Party,422,Early Voting,FOR,,44,97.78%,165,95.93%,45,100.00%,172,100.00%,3,8,0,0,0,0,0,0,0,0
Proposition #9 Right to Vote - Democratic Party,422,Election Day Voting,FOR,,73,96.05%,165,95.93%,76,100.00%,172,100.00%,1,8,0,0,0,0,0,0,0,0
Proposition #9 Right to Vote - Democratic Party,422,Absentee Voting,AGAINST,,3,5.88%,7,4.07%,51,100.00%,172,100.00%,4,8,0,0,0,0,0,0,0,0
Proposition #9 Right to Vote - Democratic Party,422,Early Voting,AGAINST,,1,2.22%,7,4.07%,45,100.00%,172,100.00%,3,8,0,0,0,0,0,0,0,0
Proposition #9 Right to Vote - Democratic Party,422,Election Day Voting,AGAINST,,3,3.95%,7,4.07%,76,100.00%,172,100.00%,1,8,0,0,0,0,0,0,0,0
Proposition #10 Right to a Fair Criminal Justice System - Democratic Party,422,Absentee Voting,FOR,,53,98.15%,173,97.74%,54,100.00%,177,100.00%,1,3,0,0,0,0,0,0,0,0
Proposition #10 Right to a Fair Criminal Justice System - Democratic Party,422,Early Voting,FOR,,44,95.65%,173,97.74%,46,100.00%,177,100.00%,2,3,0,0,0,0,0,0,0,0
Proposition #10 Right to a Fair Criminal Justice System - Democratic Party,422,Election Day Voting,FOR,,76,98.70%,173,97.74%,77,100.00%,177,100.00%,0,3,0,0,0,0,0,0,0,0
Proposition #10 Right to a Fair Criminal Justice System - Democratic Party,422,Absentee Voting,AGAINST,,1,1.85%,4,2.26%,54,100.00%,177,100.00%,1,3,0,0,0,0,0,0,0,0
Proposition #10 Right to a Fair Criminal Justice System - Democratic Party,422,Early Voting,AGAINST,,2,4.35%,4,2.26%,46,100.00%,177,100.00%,2,3,0,0,0,0,0,0,0,0
Proposition #10 Right to a Fair Criminal Justice System - Democratic Party,422,Election Day Voting,AGAINST,,1,1.30%,4,2.26%,77,100.00%,177,100.00%,0,3,0,0,0,0,0,0,0,0
Proposition #11 Immigrant Rights - Democratic Party,422,Absentee Voting,FOR,,53,98.15%,167,95.43%,54,100.00%,175,100.00%,1,5,0,0,0,0,0,0,0,0
Proposition #11 Immigrant Rights - Democratic Party,422,Early Voting,FOR,,43,93.48%,167,95.43%,46,100.00%,175,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #11 Immigrant Rights - Democratic Party,422,Election Day Voting,FOR,,71,94.67%,167,95.43%,75,100.00%,175,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #11 Immigrant Rights - Democratic Party,422,Absentee Voting,AGAINST,,1,1.85%,8,4.57%,54,100.00%,175,100.00%,1,5,0,0,0,0,0,0,0,0
Proposition #11 Immigrant Rights - Democratic Party,422,Early Voting,AGAINST,,3,6.52%,8,4.57%,46,100.00%,175,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #11 Immigrant Rights - Democratic Party,422,Election Day Voting,AGAINST,,4,5.33%,8,4.57%,75,100.00%,175,100.00%,2,5,0,0,0,0,0,0,0,0
Proposition #12 Right to Fair Taxation - Democratic Party,422,Absentee Voting,FOR,,51,94.44%,171,97.16%,54,100.00%,176,100.00%,1,4,0,0,0,0,0,0,0,0
Proposition #12 Right to Fair Taxation - Democratic Party,422,Early Voting,FOR,,47,100.00%,171,97.16%,47,100.00%,176,100.00%,1,4,0,0,0,0,0,0,0,0
Proposition #12 Right to Fair Taxation - Democratic Party,422,Election Day Voting,FOR,,73,97.33%,171,97.16%,75,100.00%,176,100.00%,2,4,0,0,0,0,0,0,0,0
Proposition #12 Right to Fair Taxation - Democratic Party,422,Absentee Voting,AGAINST,,3,5.56%,5,2.84%,54,100.00%,176,100.00%,1,4,0,0,0,0,0,0,0,0
Proposition #12 Right to Fair Taxation - Democratic Party,422,Early Voting,AGAINST,,0,0.00%,5,2.84%,47,100.00%,176,100.00%,1,4,0,0,0,0,0,0,0,0
Proposition #12 Right to Fair Taxation - Democratic Party,422,Election Day Voting,AGAINST,,2,2.67%,5,2.84%,75,100.00%,176,100.00%,2,4,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,424,Absentee Voting,Beto O'Rourke,,10,38.46%,24,35.29%,26,100.00%,68,100.00%,5,8,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,424,Early Voting,Beto O'Rourke,,5,22.73%,24,35.29%,22,100.00%,68,100.00%,2,8,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,424,Election Day Voting,Beto O'Rourke,,9,45.00%,24,35.29%,20,100.00%,68,100.00%,1,8,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,424,Absentee Voting,Sema Hernandez,,11,42.31%,26,38.24%,26,100.00%,68,100.00%,5,8,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,424,Early Voting,Sema Hernandez,,10,45.45%,26,38.24%,22,100.00%,68,100.00%,2,8,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,424,Election Day Voting,Sema Hernandez,,5,25.00%,26,38.24%,20,100.00%,68,100.00%,1,8,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,424,Absentee Voting,Edward Kimbrough,,5,19.23%,18,26.47%,26,100.00%,68,100.00%,5,8,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,424,Early Voting,Edward Kimbrough,,7,31.82%,18,26.47%,22,100.00%,68,100.00%,2,8,0,0,0,0,0,0,0,0
United States Senator - Democratic Party,424,Election Day Voting,Edward Kimbrough,,6,30.00%,18,26.47%,20,100.00%,68,100.00%,1,8,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Democratic Party",424,Absentee Voting,Greg Sagan,,24,100.00%,61,100.00%,24,100.00%,61,100.00%,7,15,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Democratic Party",424,Early Voting,Greg Sagan,,20,100.00%,61,100.00%,20,100.00%,61,100.00%,4,15,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Democratic Party",424,Election Day Voting,Greg Sagan,,17,100.00%,61,100.00%,17,100.00%,61,100.00%,4,15,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Absentee Voting,Joe Mumbach,,3,10.34%,7,10.00%,29,100.00%,70,100.00%,2,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Early Voting,Joe Mumbach,,2,9.52%,7,10.00%,21,100.00%,70,100.00%,3,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Election Day Voting,Joe Mumbach,,2,10.00%,7,10.00%,20,100.00%,70,100.00%,1,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Absentee Voting,James Jolly Clark,,2,6.90%,4,5.71%,29,100.00%,70,100.00%,2,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Early Voting,James Jolly Clark,,1,4.76%,4,5.71%,21,100.00%,70,100.00%,3,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Election Day Voting,James Jolly Clark,,1,5.00%,4,5.71%,20,100.00%,70,100.00%,1,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Absentee Voting,Andrew White,,3,10.34%,5,7.14%,29,100.00%,70,100.00%,2,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Early Voting,Andrew White,,0,0.00%,5,7.14%,21,100.00%,70,100.00%,3,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Election Day Voting,Andrew White,,2,10.00%,5,7.14%,20,100.00%,70,100.00%,1,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Absentee Voting,Lupe Valdez,,7,24.14%,19,27.14%,29,100.00%,70,100.00%,2,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Early Voting,Lupe Valdez,,5,23.81%,19,27.14%,21,100.00%,70,100.00%,3,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Election Day Voting,Lupe Valdez,,7,35.00%,19,27.14%,20,100.00%,70,100.00%,1,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Absentee Voting,Grady Yarbrough,,2,6.90%,7,10.00%,29,100.00%,70,100.00%,2,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Early Voting,Grady Yarbrough,,3,14.29%,7,10.00%,21,100.00%,70,100.00%,3,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Election Day Voting,Grady Yarbrough,,2,10.00%,7,10.00%,20,100.00%,70,100.00%,1,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Absentee Voting,Tom Wakely,,1,3.45%,3,4.29%,29,100.00%,70,100.00%,2,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Early Voting,Tom Wakely,,1,4.76%,3,4.29%,21,100.00%,70,100.00%,3,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Election Day Voting,Tom Wakely,,1,5.00%,3,4.29%,20,100.00%,70,100.00%,1,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Absentee Voting,Jeffrey Payne,,1,3.45%,1,1.43%,29,100.00%,70,100.00%,2,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Early Voting,Jeffrey Payne,,0,0.00%,1,1.43%,21,100.00%,70,100.00%,3,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Election Day Voting,Jeffrey Payne,,0,0.00%,1,1.43%,20,100.00%,70,100.00%,1,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Absentee Voting,Adrian Ocegueda,,1,3.45%,4,5.71%,29,100.00%,70,100.00%,2,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Early Voting,Adrian Ocegueda,,3,14.29%,4,5.71%,21,100.00%,70,100.00%,3,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Election Day Voting,Adrian Ocegueda,,0,0.00%,4,5.71%,20,100.00%,70,100.00%,1,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Absentee Voting,"Cedric Davis, Sr.",,9,31.03%,20,28.57%,29,100.00%,70,100.00%,2,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Early Voting,"Cedric Davis, Sr.",,6,28.57%,20,28.57%,21,100.00%,70,100.00%,3,6,0,0,0,0,0,0,0,0
Governor - Democratic Party,424,Election Day Voting,"Cedric Davis, Sr.",,5,25.00%,20,28.57%,20,100.00%,70,100.00%,1,6,0,0,0,0,0,0,0,0
Lieutenant Governor - Democratic Party,424,Absentee Voting,Mike Collier,,15,57.69%,35,53.03%,26,100.00%,66,100.00%,5,10,0,0,0,0,0,0,0,0
Lieutenant Governor - Democratic Party,424,Early Voting,Mike Collier,,9,45.00%,35,53.03%,20,100.00%,66,100.00%,4,10,0,0,0,0,0,0,0,0
Lieutenant Governor - Democratic Party,424,Election Day Voting,Mike Collier,,11,55.00%,35,53.03%,20,100.00%,66,100.00%,1,10,0,0,0,0,0,0,0,0
Lieutenant Governor - Democratic Party,424,Absentee Voting,Michael Cooper,,11,42.31%,31,46.97%,26,100.00%,66,100.00%,5,10,0,0,0,0,0,0,0,0
Lieutenant Governor - Democratic Party,424,Early Voting,Michael Cooper,,11,55.00%,31,46.97%,20,100.00%,66,100.00%,4,10,0,0,0,0,0,0,0,0
Lieutenant Governor - Democratic Party,424,Election Day Voting,Michael Cooper,,9,45.00%,31,46.97%,20,100.00%,66,100.00%,1,10,0,0,0,0,0,0,0,0
Attorney General - Democratic Party,424,Absentee Voting,Justin Nelson,,24,100.00%,63,100.00%,24,100.00%,63,100.00%,7,13,0,0,0,0,0,0,0,0
Attorney General - Democratic Party,424,Early Voting,Justin Nelson,,23,100.00%,63,100.00%,23,100.00%,63,100.00%,1,13,0,0,0,0,0,0,0,0
Attorney General - Democratic Party,424,Election Day Voting,Justin Nelson,,16,100.00%,63,100.00%,16,100.00%,63,100.00%,5,13,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Democratic Party,424,Absentee Voting,Tim Mahoney,,14,50.00%,35,53.03%,28,100.00%,66,100.00%,3,10,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Democratic Party,424,Early Voting,Tim Mahoney,,9,45.00%,35,53.03%,20,100.00%,66,100.00%,4,10,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Democratic Party,424,Election Day Voting,Tim Mahoney,,12,66.67%,35,53.03%,18,100.00%,66,100.00%,3,10,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Democratic Party,424,Absentee Voting,Joi Chevalier,,14,50.00%,31,46.97%,28,100.00%,66,100.00%,3,10,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Democratic Party,424,Early Voting,Joi Chevalier,,11,55.00%,31,46.97%,20,100.00%,66,100.00%,4,10,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Democratic Party,424,Election Day Voting,Joi Chevalier,,6,33.33%,31,46.97%,18,100.00%,66,100.00%,3,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Democratic Party,424,Absentee Voting,Tex Morgan,,14,50.00%,33,50.00%,28,100.00%,66,100.00%,3,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Democratic Party,424,Early Voting,Tex Morgan,,10,47.62%,33,50.00%,21,100.00%,66,100.00%,3,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Democratic Party,424,Election Day Voting,Tex Morgan,,9,52.94%,33,50.00%,17,100.00%,66,100.00%,4,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Democratic Party,424,Absentee Voting,Miguel Suazo,,14,50.00%,33,50.00%,28,100.00%,66,100.00%,3,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Democratic Party,424,Early Voting,Miguel Suazo,,11,52.38%,33,50.00%,21,100.00%,66,100.00%,3,10,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Democratic Party,424,Election Day Voting,Miguel Suazo,,8,47.06%,33,50.00%,17,100.00%,66,100.00%,4,10,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Democratic Party,424,Absentee Voting,Kim Olson,,24,100.00%,61,100.00%,24,100.00%,61,100.00%,7,15,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Democratic Party,424,Early Voting,Kim Olson,,21,100.00%,61,100.00%,21,100.00%,61,100.00%,3,15,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Democratic Party,424,Election Day Voting,Kim Olson,,16,100.00%,61,100.00%,16,100.00%,61,100.00%,5,15,0,0,0,0,0,0,0,0
Railroad Commissioner - Democratic Party,424,Absentee Voting,Roman McAllen,,18,66.67%,37,58.73%,27,100.00%,63,100.00%,3,12,1,1,0,0,0,0,0,0
Railroad Commissioner - Democratic Party,424,Early Voting,Roman McAllen,,11,57.89%,37,58.73%,19,100.00%,63,100.00%,5,12,0,1,0,0,0,0,0,0
Railroad Commissioner - Democratic Party,424,Election Day Voting,Roman McAllen,,8,47.06%,37,58.73%,17,100.00%,63,100.00%,4,12,0,1,0,0,0,0,0,0
Railroad Commissioner - Democratic Party,424,Absentee Voting,Chris Spellmon,,9,33.33%,26,41.27%,27,100.00%,63,100.00%,3,12,1,1,0,0,0,0,0,0
Railroad Commissioner - Democratic Party,424,Early Voting,Chris Spellmon,,8,42.11%,26,41.27%,19,100.00%,63,100.00%,5,12,0,1,0,0,0,0,0,0
Railroad Commissioner - Democratic Party,424,Election Day Voting,Chris Spellmon,,9,52.94%,26,41.27%,17,100.00%,63,100.00%,4,12,0,1,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Democratic Party",424,Absentee Voting,Steven Kirkland,,25,100.00%,64,100.00%,25,100.00%,64,100.00%,6,12,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Democratic Party",424,Early Voting,Steven Kirkland,,22,100.00%,64,100.00%,22,100.00%,64,100.00%,2,12,0,0,0,0,0,0,0,0
