Contest,PrecinctName,VotingType,Choice,Party,Votes,VotesPercent,TotalVotes,TotalVotesPercent,CastTotal,CastTotalPercent,MainTotal,MainTotalPercent,UnderVotes,TotalUnderVotes,OverVotes,TotalOverVotes,InvalidVotes,TotalInvalidVotes,RejectedWriteInVotes,TotalRejectedWriteInVotes,UnresolvedWriteInVotes,TotalUnresolvedWriteInVotes
County Clerk - Republican Party,326,Election Day Voting,Julie Smith,,218,100.00%,389,100.00%,218,100.00%,389,100.00%,46,89,0,0,0,0,0,0,0,0
County Treasurer - Republican Party,326,Absentee Voting,Leann Jennings,,42,100.00%,391,100.00%,42,100.00%,391,100.00%,11,87,0,0,0,0,0,0,0,0
County Treasurer - Republican Party,326,Early Voting,Leann Jennings,,127,100.00%,391,100.00%,127,100.00%,391,100.00%,34,87,0,0,0,0,0,0,0,0
County Treasurer - Republican Party,326,Election Day Voting,Leann Jennings,,222,100.00%,391,100.00%,222,100.00%,391,100.00%,42,87,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 3 - Republican Party",326,Absentee Voting,Gary Jackson,,43,100.00%,384,100.00%,43,100.00%,384,100.00%,10,94,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 3 - Republican Party",326,Early Voting,Gary Jackson,,125,100.00%,384,100.00%,125,100.00%,384,100.00%,36,94,0,0,0,0,0,0,0,0
"Justice of the Peace, Precinct No. 3 - Republican Party",326,Election Day Voting,Gary Jackson,,216,100.00%,384,100.00%,216,100.00%,384,100.00%,48,94,0,0,0,0,0,0,0,0
County Chairman - Republican Party,326,Absentee Voting,Bill Bandy,,43,100.00%,384,100.00%,43,100.00%,384,100.00%,10,94,0,0,0,0,0,0,0,0
County Chairman - Republican Party,326,Early Voting,Bill Bandy,,126,100.00%,384,100.00%,126,100.00%,384,100.00%,35,94,0,0,0,0,0,0,0,0
County Chairman - Republican Party,326,Election Day Voting,Bill Bandy,,215,100.00%,384,100.00%,215,100.00%,384,100.00%,49,94,0,0,0,0,0,0,0,0
Proposition #1 - Republican Party,326,Absentee Voting,YES,,26,56.52%,269,62.27%,46,100.00%,432,100.00%,5,44,2,2,0,0,0,0,0,0
Proposition #1 - Republican Party,326,Early Voting,YES,,103,69.59%,269,62.27%,148,100.00%,432,100.00%,13,44,0,2,0,0,0,0,0,0
Proposition #1 - Republican Party,326,Election Day Voting,YES,,140,58.82%,269,62.27%,238,100.00%,432,100.00%,26,44,0,2,0,0,0,0,0,0
Proposition #1 - Republican Party,326,Absentee Voting,NO,,20,43.48%,163,37.73%,46,100.00%,432,100.00%,5,44,2,2,0,0,0,0,0,0
Proposition #1 - Republican Party,326,Early Voting,NO,,45,30.41%,163,37.73%,148,100.00%,432,100.00%,13,44,0,2,0,0,0,0,0,0
Proposition #1 - Republican Party,326,Election Day Voting,NO,,98,41.18%,163,37.73%,238,100.00%,432,100.00%,26,44,0,2,0,0,0,0,0,0
Proposition #2 - Republican Party,326,Absentee Voting,YES,,48,96.00%,431,94.31%,50,100.00%,457,100.00%,3,21,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,326,Early Voting,YES,,142,91.61%,431,94.31%,155,100.00%,457,100.00%,6,21,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,326,Election Day Voting,YES,,241,95.63%,431,94.31%,252,100.00%,457,100.00%,12,21,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,326,Absentee Voting,NO,,2,4.00%,26,5.69%,50,100.00%,457,100.00%,3,21,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,326,Early Voting,NO,,13,8.39%,26,5.69%,155,100.00%,457,100.00%,6,21,0,0,0,0,0,0,0,0
Proposition #2 - Republican Party,326,Election Day Voting,NO,,11,4.37%,26,5.69%,252,100.00%,457,100.00%,12,21,0,0,0,0,0,0,0,0
Proposition #3 - Republican Party,326,Absentee Voting,YES,,48,96.00%,403,90.16%,50,100.00%,447,100.00%,3,31,0,0,0,0,0,0,0,0
Proposition #3 - Republican Party,326,Early Voting,YES,,142,91.03%,403,90.16%,156,100.00%,447,100.00%,5,31,0,0,0,0,0,0,0,0
Proposition #3 - Republican Party,326,Election Day Voting,YES,,213,88.38%,403,90.16%,241,100.00%,447,100.00%,23,31,0,0,0,0,0,0,0,0
Proposition #3 - Republican Party,326,Absentee Voting,NO,,2,4.00%,44,9.84%,50,100.00%,447,100.00%,3,31,0,0,0,0,0,0,0,0
Proposition #3 - Republican Party,326,Early Voting,NO,,14,8.97%,44,9.84%,156,100.00%,447,100.00%,5,31,0,0,0,0,0,0,0,0
Proposition #3 - Republican Party,326,Election Day Voting,NO,,28,11.62%,44,9.84%,241,100.00%,447,100.00%,23,31,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,326,Absentee Voting,YES,,47,94.00%,420,93.75%,50,100.00%,448,100.00%,3,30,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,326,Early Voting,YES,,143,92.86%,420,93.75%,154,100.00%,448,100.00%,7,30,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,326,Election Day Voting,YES,,230,94.26%,420,93.75%,244,100.00%,448,100.00%,20,30,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,326,Absentee Voting,NO,,3,6.00%,28,6.25%,50,100.00%,448,100.00%,3,30,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,326,Early Voting,NO,,11,7.14%,28,6.25%,154,100.00%,448,100.00%,7,30,0,0,0,0,0,0,0,0
Proposition #4 - Republican Party,326,Election Day Voting,NO,,14,5.74%,28,6.25%,244,100.00%,448,100.00%,20,30,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,326,Absentee Voting,YES,,41,78.85%,363,81.39%,52,100.00%,446,100.00%,1,32,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,326,Early Voting,YES,,123,78.85%,363,81.39%,156,100.00%,446,100.00%,5,32,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,326,Election Day Voting,YES,,199,83.61%,363,81.39%,238,100.00%,446,100.00%,26,32,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,326,Absentee Voting,NO,,11,21.15%,83,18.61%,52,100.00%,446,100.00%,1,32,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,326,Early Voting,NO,,33,21.15%,83,18.61%,156,100.00%,446,100.00%,5,32,0,0,0,0,0,0,0,0
Proposition #5 - Republican Party,326,Election Day Voting,NO,,39,16.39%,83,18.61%,238,100.00%,446,100.00%,26,32,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,326,Absentee Voting,YES,,52,100.00%,441,97.35%,52,100.00%,453,100.00%,1,25,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,326,Early Voting,YES,,149,95.51%,441,97.35%,156,100.00%,453,100.00%,5,25,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,326,Election Day Voting,YES,,240,97.96%,441,97.35%,245,100.00%,453,100.00%,19,25,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,326,Absentee Voting,NO,,0,0.00%,12,2.65%,52,100.00%,453,100.00%,1,25,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,326,Early Voting,NO,,7,4.49%,12,2.65%,156,100.00%,453,100.00%,5,25,0,0,0,0,0,0,0,0
Proposition #6 - Republican Party,326,Election Day Voting,NO,,5,2.04%,12,2.65%,245,100.00%,453,100.00%,19,25,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,326,Absentee Voting,YES,,36,70.59%,354,78.15%,51,100.00%,453,100.00%,2,25,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,326,Early Voting,YES,,115,73.72%,354,78.15%,156,100.00%,453,100.00%,5,25,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,326,Election Day Voting,YES,,203,82.52%,354,78.15%,246,100.00%,453,100.00%,18,25,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,326,Absentee Voting,NO,,15,29.41%,99,21.85%,51,100.00%,453,100.00%,2,25,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,326,Early Voting,NO,,41,26.28%,99,21.85%,156,100.00%,453,100.00%,5,25,0,0,0,0,0,0,0,0
Proposition #7 - Republican Party,326,Election Day Voting,NO,,43,17.48%,99,21.85%,246,100.00%,453,100.00%,18,25,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,326,Absentee Voting,YES,,52,100.00%,448,96.76%,52,100.00%,463,100.00%,1,15,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,326,Early Voting,YES,,153,96.23%,448,96.76%,159,100.00%,463,100.00%,2,15,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,326,Election Day Voting,YES,,243,96.43%,448,96.76%,252,100.00%,463,100.00%,12,15,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,326,Absentee Voting,NO,,0,0.00%,15,3.24%,52,100.00%,463,100.00%,1,15,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,326,Early Voting,NO,,6,3.77%,15,3.24%,159,100.00%,463,100.00%,2,15,0,0,0,0,0,0,0,0
Proposition #8 - Republican Party,326,Election Day Voting,NO,,9,3.57%,15,3.24%,252,100.00%,463,100.00%,12,15,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,326,Absentee Voting,YES,,47,92.16%,417,91.65%,51,100.00%,455,100.00%,2,23,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,326,Early Voting,YES,,138,87.34%,417,91.65%,158,100.00%,455,100.00%,3,23,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,326,Election Day Voting,YES,,232,94.31%,417,91.65%,246,100.00%,455,100.00%,18,23,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,326,Absentee Voting,NO,,4,7.84%,38,8.35%,51,100.00%,455,100.00%,2,23,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,326,Early Voting,NO,,20,12.66%,38,8.35%,158,100.00%,455,100.00%,3,23,0,0,0,0,0,0,0,0
Proposition #9 - Republican Party,326,Election Day Voting,NO,,14,5.69%,38,8.35%,246,100.00%,455,100.00%,18,23,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,326,Absentee Voting,YES,,50,96.15%,433,97.30%,52,100.00%,445,100.00%,1,33,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,326,Early Voting,YES,,151,97.42%,433,97.30%,155,100.00%,445,100.00%,6,33,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,326,Election Day Voting,YES,,232,97.48%,433,97.30%,238,100.00%,445,100.00%,26,33,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,326,Absentee Voting,NO,,2,3.85%,12,2.70%,52,100.00%,445,100.00%,1,33,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,326,Early Voting,NO,,4,2.58%,12,2.70%,155,100.00%,445,100.00%,6,33,0,0,0,0,0,0,0,0
Proposition #10 - Republican Party,326,Election Day Voting,NO,,6,2.52%,12,2.70%,238,100.00%,445,100.00%,26,33,0,0,0,0,0,0,0,0
Proposition #11 - Republican Party,326,Absentee Voting,YES,,43,82.69%,384,85.52%,52,100.00%,449,100.00%,1,29,0,0,0,0,0,0,0,0
Proposition #11 - Republican Party,326,Early Voting,YES,,136,88.31%,384,85.52%,154,100.00%,449,100.00%,7,29,0,0,0,0,0,0,0,0
Proposition #11 - Republican Party,326,Election Day Voting,YES,,205,84.36%,384,85.52%,243,100.00%,449,100.00%,21,29,0,0,0,0,0,0,0,0
Proposition #11 - Republican Party,326,Absentee Voting,NO,,9,17.31%,65,14.48%,52,100.00%,449,100.00%,1,29,0,0,0,0,0,0,0,0
Proposition #11 - Republican Party,326,Early Voting,NO,,18,11.69%,65,14.48%,154,100.00%,449,100.00%,7,29,0,0,0,0,0,0,0,0
Proposition #11 - Republican Party,326,Election Day Voting,NO,,38,15.64%,65,14.48%,243,100.00%,449,100.00%,21,29,0,0,0,0,0,0,0,0
United States Senator - Republican Party,327,Absentee Voting,Ted Cruz,,5,71.43%,153,87.43%,7,100.00%,175,100.00%,0,6,0,0,0,0,0,0,0,0
United States Senator - Republican Party,327,Early Voting,Ted Cruz,,52,78.79%,153,87.43%,66,100.00%,175,100.00%,2,6,0,0,0,0,0,0,0,0
United States Senator - Republican Party,327,Election Day Voting,Ted Cruz,,96,94.12%,153,87.43%,102,100.00%,175,100.00%,4,6,0,0,0,0,0,0,0,0
United States Senator - Republican Party,327,Absentee Voting,"Bruce Jacobson, Jr.",,0,0.00%,5,2.86%,7,100.00%,175,100.00%,0,6,0,0,0,0,0,0,0,0
United States Senator - Republican Party,327,Early Voting,"Bruce Jacobson, Jr.",,5,7.58%,5,2.86%,66,100.00%,175,100.00%,2,6,0,0,0,0,0,0,0,0
United States Senator - Republican Party,327,Election Day Voting,"Bruce Jacobson, Jr.",,0,0.00%,5,2.86%,102,100.00%,175,100.00%,4,6,0,0,0,0,0,0,0,0
United States Senator - Republican Party,327,Absentee Voting,Mary Miller,,2,28.57%,13,7.43%,7,100.00%,175,100.00%,0,6,0,0,0,0,0,0,0,0
United States Senator - Republican Party,327,Early Voting,Mary Miller,,6,9.09%,13,7.43%,66,100.00%,175,100.00%,2,6,0,0,0,0,0,0,0,0
United States Senator - Republican Party,327,Election Day Voting,Mary Miller,,5,4.90%,13,7.43%,102,100.00%,175,100.00%,4,6,0,0,0,0,0,0,0,0
United States Senator - Republican Party,327,Absentee Voting,Geraldine Sam,,0,0.00%,1,0.57%,7,100.00%,175,100.00%,0,6,0,0,0,0,0,0,0,0
United States Senator - Republican Party,327,Early Voting,Geraldine Sam,,1,1.52%,1,0.57%,66,100.00%,175,100.00%,2,6,0,0,0,0,0,0,0,0
United States Senator - Republican Party,327,Election Day Voting,Geraldine Sam,,0,0.00%,1,0.57%,102,100.00%,175,100.00%,4,6,0,0,0,0,0,0,0,0
United States Senator - Republican Party,327,Absentee Voting,Stefano de Stefano,,0,0.00%,3,1.71%,7,100.00%,175,100.00%,0,6,0,0,0,0,0,0,0,0
United States Senator - Republican Party,327,Early Voting,Stefano de Stefano,,2,3.03%,3,1.71%,66,100.00%,175,100.00%,2,6,0,0,0,0,0,0,0,0
United States Senator - Republican Party,327,Election Day Voting,Stefano de Stefano,,1,0.98%,3,1.71%,102,100.00%,175,100.00%,4,6,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Republican Party",327,Absentee Voting,Mac Thornberry,,7,100.00%,161,100.00%,7,100.00%,161,100.00%,0,20,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Republican Party",327,Early Voting,Mac Thornberry,,59,100.00%,161,100.00%,59,100.00%,161,100.00%,9,20,0,0,0,0,0,0,0,0
"United States Representative, District 13 - Republican Party",327,Election Day Voting,Mac Thornberry,,95,100.00%,161,100.00%,95,100.00%,161,100.00%,11,20,0,0,0,0,0,0,0,0
Governor - Republican Party,327,Absentee Voting,Barbara Krueger,,0,0.00%,21,12.35%,7,100.00%,170,100.00%,0,11,0,0,0,0,0,0,0,0
Governor - Republican Party,327,Early Voting,Barbara Krueger,,12,18.18%,21,12.35%,66,100.00%,170,100.00%,2,11,0,0,0,0,0,0,0,0
Governor - Republican Party,327,Election Day Voting,Barbara Krueger,,9,9.28%,21,12.35%,97,100.00%,170,100.00%,9,11,0,0,0,0,0,0,0,0
Governor - Republican Party,327,Absentee Voting,Greg Abbott,,7,100.00%,143,84.12%,7,100.00%,170,100.00%,0,11,0,0,0,0,0,0,0,0
Governor - Republican Party,327,Early Voting,Greg Abbott,,48,72.73%,143,84.12%,66,100.00%,170,100.00%,2,11,0,0,0,0,0,0,0,0
Governor - Republican Party,327,Election Day Voting,Greg Abbott,,88,90.72%,143,84.12%,97,100.00%,170,100.00%,9,11,0,0,0,0,0,0,0,0
Governor - Republican Party,327,Absentee Voting,SECEDE Kilgore,,0,0.00%,6,3.53%,7,100.00%,170,100.00%,0,11,0,0,0,0,0,0,0,0
Governor - Republican Party,327,Early Voting,SECEDE Kilgore,,6,9.09%,6,3.53%,66,100.00%,170,100.00%,2,11,0,0,0,0,0,0,0,0
Governor - Republican Party,327,Election Day Voting,SECEDE Kilgore,,0,0.00%,6,3.53%,97,100.00%,170,100.00%,9,11,0,0,0,0,0,0,0,0
Lieutenant Governor - Republican Party,327,Absentee Voting,Dan Patrick,,7,100.00%,122,72.19%,7,100.00%,169,100.00%,0,12,0,0,0,0,0,0,0,0
Lieutenant Governor - Republican Party,327,Early Voting,Dan Patrick,,43,67.19%,122,72.19%,64,100.00%,169,100.00%,4,12,0,0,0,0,0,0,0,0
Lieutenant Governor - Republican Party,327,Election Day Voting,Dan Patrick,,72,73.47%,122,72.19%,98,100.00%,169,100.00%,8,12,0,0,0,0,0,0,0,0
Lieutenant Governor - Republican Party,327,Absentee Voting,Scott Milder,,0,0.00%,47,27.81%,7,100.00%,169,100.00%,0,12,0,0,0,0,0,0,0,0
Lieutenant Governor - Republican Party,327,Early Voting,Scott Milder,,21,32.81%,47,27.81%,64,100.00%,169,100.00%,4,12,0,0,0,0,0,0,0,0
Lieutenant Governor - Republican Party,327,Election Day Voting,Scott Milder,,26,26.53%,47,27.81%,98,100.00%,169,100.00%,8,12,0,0,0,0,0,0,0,0
Attorney General - Republican Party,327,Absentee Voting,Ken Paxton,,7,100.00%,152,100.00%,7,100.00%,152,100.00%,0,29,0,0,0,0,0,0,0,0
Attorney General - Republican Party,327,Early Voting,Ken Paxton,,55,100.00%,152,100.00%,55,100.00%,152,100.00%,13,29,0,0,0,0,0,0,0,0
Attorney General - Republican Party,327,Election Day Voting,Ken Paxton,,90,100.00%,152,100.00%,90,100.00%,152,100.00%,16,29,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Republican Party,327,Absentee Voting,Glenn Hegar,,6,100.00%,149,100.00%,6,100.00%,149,100.00%,1,32,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Republican Party,327,Early Voting,Glenn Hegar,,56,100.00%,149,100.00%,56,100.00%,149,100.00%,12,32,0,0,0,0,0,0,0,0
Comptroller of Public Accounts - Republican Party,327,Election Day Voting,Glenn Hegar,,87,100.00%,149,100.00%,87,100.00%,149,100.00%,19,32,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,327,Absentee Voting,Davey Edwards,,1,16.67%,10,6.33%,6,100.00%,158,100.00%,1,23,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,327,Early Voting,Davey Edwards,,6,9.52%,10,6.33%,63,100.00%,158,100.00%,5,23,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,327,Election Day Voting,Davey Edwards,,3,3.37%,10,6.33%,89,100.00%,158,100.00%,17,23,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,327,Absentee Voting,Jerry Patterson,,5,83.33%,40,25.32%,6,100.00%,158,100.00%,1,23,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,327,Early Voting,Jerry Patterson,,17,26.98%,40,25.32%,63,100.00%,158,100.00%,5,23,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,327,Election Day Voting,Jerry Patterson,,18,20.22%,40,25.32%,89,100.00%,158,100.00%,17,23,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,327,Absentee Voting,George P. Bush,,0,0.00%,100,63.29%,6,100.00%,158,100.00%,1,23,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,327,Early Voting,George P. Bush,,36,57.14%,100,63.29%,63,100.00%,158,100.00%,5,23,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,327,Election Day Voting,George P. Bush,,64,71.91%,100,63.29%,89,100.00%,158,100.00%,17,23,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,327,Absentee Voting,Rick Range,,0,0.00%,8,5.06%,6,100.00%,158,100.00%,1,23,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,327,Early Voting,Rick Range,,4,6.35%,8,5.06%,63,100.00%,158,100.00%,5,23,0,0,0,0,0,0,0,0
Commissioner of the General Land Office - Republican Party,327,Election Day Voting,Rick Range,,4,4.49%,8,5.06%,89,100.00%,158,100.00%,17,23,0,0,0,0,0,0,0,0
Commissioner of Agriculture - Republican Party,327,Absentee Voting,Trey Blocker,,1,20.00%,36,23.84%,5,100.00%,151,100.00%,1,29,1,1,0,0,0,0,0,0
Commissioner of Agriculture - Republican Party,327,Early Voting,Trey Blocker,,11,18.03%,36,23.84%,61,100.00%,151,100.00%,7,29,0,1,0,0,0,0,0,0
Commissioner of Agriculture - Republican Party,327,Election Day Voting,Trey Blocker,,24,28.24%,36,23.84%,85,100.00%,151,100.00%,21,29,0,1,0,0,0,0,0,0
Commissioner of Agriculture - Republican Party,327,Absentee Voting,Jim Hogan,,2,40.00%,39,25.83%,5,100.00%,151,100.00%,1,29,1,1,0,0,0,0,0,0
Commissioner of Agriculture - Republican Party,327,Early Voting,Jim Hogan,,20,32.79%,39,25.83%,61,100.00%,151,100.00%,7,29,0,1,0,0,0,0,0,0
Commissioner of Agriculture - Republican Party,327,Election Day Voting,Jim Hogan,,17,20.00%,39,25.83%,85,100.00%,151,100.00%,21,29,0,1,0,0,0,0,0,0
Commissioner of Agriculture - Republican Party,327,Absentee Voting,Sid Miller,,2,40.00%,76,50.33%,5,100.00%,151,100.00%,1,29,1,1,0,0,0,0,0,0
Commissioner of Agriculture - Republican Party,327,Early Voting,Sid Miller,,30,49.18%,76,50.33%,61,100.00%,151,100.00%,7,29,0,1,0,0,0,0,0,0
Commissioner of Agriculture - Republican Party,327,Election Day Voting,Sid Miller,,44,51.76%,76,50.33%,85,100.00%,151,100.00%,21,29,0,1,0,0,0,0,0,0
Railroad Commissioner - Republican Party,327,Absentee Voting,Weston Martinez,,1,16.67%,46,30.67%,6,100.00%,150,100.00%,1,31,0,0,0,0,0,0,0,0
Railroad Commissioner - Republican Party,327,Early Voting,Weston Martinez,,20,33.33%,46,30.67%,60,100.00%,150,100.00%,8,31,0,0,0,0,0,0,0,0
Railroad Commissioner - Republican Party,327,Election Day Voting,Weston Martinez,,25,29.76%,46,30.67%,84,100.00%,150,100.00%,22,31,0,0,0,0,0,0,0,0
Railroad Commissioner - Republican Party,327,Absentee Voting,Christi Craddick,,5,83.33%,104,69.33%,6,100.00%,150,100.00%,1,31,0,0,0,0,0,0,0,0
Railroad Commissioner - Republican Party,327,Early Voting,Christi Craddick,,40,66.67%,104,69.33%,60,100.00%,150,100.00%,8,31,0,0,0,0,0,0,0,0
Railroad Commissioner - Republican Party,327,Election Day Voting,Christi Craddick,,59,70.24%,104,69.33%,84,100.00%,150,100.00%,22,31,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Republican Party",327,Absentee Voting,Jimmy Blacklock,,6,100.00%,139,100.00%,6,100.00%,139,100.00%,1,42,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Republican Party",327,Early Voting,Jimmy Blacklock,,55,100.00%,139,100.00%,55,100.00%,139,100.00%,13,42,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 2 - Republican Party",327,Election Day Voting,Jimmy Blacklock,,78,100.00%,139,100.00%,78,100.00%,139,100.00%,28,42,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Republican Party",327,Absentee Voting,John Devine,,6,100.00%,138,100.00%,6,100.00%,138,100.00%,1,43,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Republican Party",327,Early Voting,John Devine,,53,100.00%,138,100.00%,53,100.00%,138,100.00%,15,43,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 4 - Republican Party",327,Election Day Voting,John Devine,,79,100.00%,138,100.00%,79,100.00%,138,100.00%,27,43,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Republican Party",327,Absentee Voting,Jeff Brown,,6,100.00%,138,100.00%,6,100.00%,138,100.00%,1,43,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Republican Party",327,Early Voting,Jeff Brown,,54,100.00%,138,100.00%,54,100.00%,138,100.00%,14,43,0,0,0,0,0,0,0,0
"Justice, Supreme Court, Place 6 - Republican Party",327,Election Day Voting,Jeff Brown,,78,100.00%,138,100.00%,78,100.00%,138,100.00%,28,43,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Republican Party",327,Absentee Voting,David Bridges,,5,83.33%,83,54.97%,6,100.00%,151,100.00%,1,30,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Republican Party",327,Early Voting,David Bridges,,31,50.00%,83,54.97%,62,100.00%,151,100.00%,6,30,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Republican Party",327,Election Day Voting,David Bridges,,47,56.63%,83,54.97%,83,100.00%,151,100.00%,23,30,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Republican Party",327,Absentee Voting,Sharon Keller,,1,16.67%,68,45.03%,6,100.00%,151,100.00%,1,30,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Republican Party",327,Early Voting,Sharon Keller,,31,50.00%,68,45.03%,62,100.00%,151,100.00%,6,30,0,0,0,0,0,0,0,0
"Presiding Judge, Court of Criminal Appeals - Republican Party",327,Election Day Voting,Sharon Keller,,36,43.37%,68,45.03%,83,100.00%,151,100.00%,23,30,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Republican Party",327,Absentee Voting,Barbara Parker Hervey,,6,100.00%,140,100.00%,6,100.00%,140,100.00%,1,41,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Republican Party",327,Early Voting,Barbara Parker Hervey,,54,100.00%,140,100.00%,54,100.00%,140,100.00%,14,41,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 7 - Republican Party",327,Election Day Voting,Barbara Parker Hervey,,80,100.00%,140,100.00%,80,100.00%,140,100.00%,26,41,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",327,Absentee Voting,Jay Brandon,,3,50.00%,43,29.66%,6,100.00%,145,100.00%,1,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",327,Early Voting,Jay Brandon,,12,19.67%,43,29.66%,61,100.00%,145,100.00%,7,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",327,Election Day Voting,Jay Brandon,,28,35.90%,43,29.66%,78,100.00%,145,100.00%,28,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",327,Absentee Voting,Dib Waldrip,,3,50.00%,35,24.14%,6,100.00%,145,100.00%,1,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",327,Early Voting,Dib Waldrip,,17,27.87%,35,24.14%,61,100.00%,145,100.00%,7,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",327,Election Day Voting,Dib Waldrip,,15,19.23%,35,24.14%,78,100.00%,145,100.00%,28,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",327,Absentee Voting,Michelle Slaughter,,0,0.00%,67,46.21%,6,100.00%,145,100.00%,1,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",327,Early Voting,Michelle Slaughter,,32,52.46%,67,46.21%,61,100.00%,145,100.00%,7,36,0,0,0,0,0,0,0,0
"Judge, Court of Criminal Appeals, Place 8 - Republican Party",327,Election Day Voting,Michelle Slaughter,,35,44.87%,67,46.21%,78,100.00%,145,100.00%,28,36,0,0,0,0,0,0,0,0
