Political_subdivision,Election_date,Election_name,Total Prov Ballots,Total Prov Counted,Precinct_number,Reg_Voters,Race_name,Candidate_name,Party_code,Early_Votes,Election_votes
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,"Member, State Board of Education, District No. 2",Michelle Arévalo Dávila,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,"Member, State Board of Education, District No. 2","Ruben Cortez, Jr.",DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,"State Representative,
District No. 43",Dee Ann Torres Miller,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,County Clerk,Gracie Alaniz-Gonzales,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,"Justice of the Peace,
Precinct No. 1",Linda Gaitan,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,"Justice of the Peace,
Precinct No. 1",Yolanda P. Guerrero,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #1,Yes,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #1,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #2,Yes,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #2,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #3,Yes,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #3,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #4,Yes,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #4,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #5,Yes,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #5,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #6,Yes,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #6,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #7,Yes,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #7,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #8,Yes,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #8,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #9,Yes,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #9,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #10,Yes,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #10,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #11,Yes,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #11,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #12,Yes,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,111,44,Proposition #12,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,United States Senator,Beto O'Rourke,DEM,22,29
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,United States Senator,Edward Kimbrough,DEM,9,9
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,United States Senator,Sema Hernandez,DEM,37,44
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"United States Representative, District No. 27",Ronnie McDonald,DEM,3,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"United States Representative, District No. 27",Raul (Roy) Barrera,DEM,56,72
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"United States Representative, District No. 27",Vanessa Edwards Foster,DEM,3,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"United States Representative, District No. 27",Eric Holguin,DEM,7,6
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Governor,"Cedric Davis, Sr.",DEM,1,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Governor,Adrian Ocegueda,DEM,5,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Governor,Lupe Valdez,DEM,40,47
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Governor,Joe Mumbach,DEM,2,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Governor,Tom Wakely,DEM,2,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Governor,Andrew White,DEM,8,6
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Governor,Grady Yarbrough,DEM,5,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Governor,James Jolly Clark,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Governor,Jeffrey Payne,DEM,3,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Lieutenant Governor,Mike Collier,DEM,29,38
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Lieutenant Governor,Michael Cooper,DEM,35,43
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Attorney General,Justin Nelson,DEM,54,64
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Comptroller of Public Accounts,Joi Chevalier,DEM,18,20
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Comptroller of Public Accounts,Tim Mahoney,DEM,45,52
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Commissioner of the General Land Office,Miguel Suazo,DEM,51,73
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Commissioner of the General Land Office,Tex Morgan,DEM,13,12
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Commissioner of Agriculture,Kim Olson,DEM,52,61
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Railroad Commissioner,Roman McAllen,DEM,42,46
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Railroad Commissioner,Chris Spellmon,DEM,16,20
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,54,57
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,52,52
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,52,54
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,53,60
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,49,55
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"Member, State Board of Education, District No. 2",Michelle Arévalo Dávila,DEM,25,29
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"Member, State Board of Education, District No. 2","Ruben Cortez, Jr.",DEM,43,54
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"State Representative,
District No. 43",Dee Ann Torres Miller,DEM,56,62
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,12,21
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,52,54
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,56,62
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,53,66
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,54,64
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,County Clerk,Gracie Alaniz-Gonzales,DEM,56,76
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"Justice of the Peace,
Precinct No. 8","Lupe ""Wally"" Martinez",DEM,7,11
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"Justice of the Peace,
Precinct No. 8",Elvia L Hernandez,DEM,45,68
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,"Justice of the Peace,
Precinct No. 8",Deanira (Dena) Gonzalez,DEM,32,36
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #1,Yes,DEM,70,92
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #1,No,DEM,3,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #2,Yes,DEM,68,89
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #2,No,DEM,6,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #3,Yes,DEM,73,93
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #3,No,DEM,2,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #4,Yes,DEM,73,90
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #4,No,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #5,Yes,DEM,68,86
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #5,No,DEM,2,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #6,Yes,DEM,73,91
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #6,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #7,Yes,DEM,74,88
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #7,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #8,Yes,DEM,64,82
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #8,No,DEM,9,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #9,Yes,DEM,69,74
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #9,No,DEM,5,8
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #10,Yes,DEM,74,82
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #10,No,DEM,2,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #11,Yes,DEM,70,78
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #11,No,DEM,4,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #12,Yes,DEM,72,82
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,112,1536,Proposition #12,No,DEM,1,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,United States Senator,Beto O'Rourke,DEM,3,17
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,United States Senator,Edward Kimbrough,DEM,2,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,United States Senator,Sema Hernandez,DEM,4,30
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"United States Representative, District No. 27",Ronnie McDonald,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"United States Representative, District No. 27",Raul (Roy) Barrera,DEM,6,32
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"United States Representative, District No. 27",Vanessa Edwards Foster,DEM,0,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"United States Representative, District No. 27",Eric Holguin,DEM,3,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Governor,"Cedric Davis, Sr.",DEM,1,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Governor,Adrian Ocegueda,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Governor,Lupe Valdez,DEM,2,29
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Governor,Joe Mumbach,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Governor,Tom Wakely,DEM,1,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Governor,Andrew White,DEM,1,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Governor,Grady Yarbrough,DEM,4,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Governor,James Jolly Clark,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Governor,Jeffrey Payne,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Lieutenant Governor,Mike Collier,DEM,4,18
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Lieutenant Governor,Michael Cooper,DEM,5,24
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Attorney General,Justin Nelson,DEM,7,36
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Comptroller of Public Accounts,Joi Chevalier,DEM,3,18
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Comptroller of Public Accounts,Tim Mahoney,DEM,6,22
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Commissioner of the General Land Office,Miguel Suazo,DEM,7,42
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Commissioner of the General Land Office,Tex Morgan,DEM,1,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Commissioner of Agriculture,Kim Olson,DEM,7,37
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Railroad Commissioner,Roman McAllen,DEM,6,30
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Railroad Commissioner,Chris Spellmon,DEM,3,10
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,7,34
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,7,36
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,7,36
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,7,38
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,7,41
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"Member, State Board of Education, District No. 2",Michelle Arévalo Dávila,DEM,7,23
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"Member, State Board of Education, District No. 2","Ruben Cortez, Jr.",DEM,2,22
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"State Representative,
District No. 43",Dee Ann Torres Miller,DEM,7,41
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,2,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,7,37
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,7,41
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,7,42
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,7,43
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,County Clerk,Gracie Alaniz-Gonzales,DEM,8,42
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"Justice of the Peace,
Precinct No. 8","Lupe ""Wally"" Martinez",DEM,2,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"Justice of the Peace,
Precinct No. 8",Elvia L Hernandez,DEM,5,37
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,"Justice of the Peace,
Precinct No. 8",Deanira (Dena) Gonzalez,DEM,2,7
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #1,Yes,DEM,9,46
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #1,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #2,Yes,DEM,9,44
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #2,No,DEM,1,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #3,Yes,DEM,10,46
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #3,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #4,Yes,DEM,10,45
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #4,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #5,Yes,DEM,9,47
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #5,No,DEM,1,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #6,Yes,DEM,10,47
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #6,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #7,Yes,DEM,10,45
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #7,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #8,Yes,DEM,9,43
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #8,No,DEM,1,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #9,Yes,DEM,10,40
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #9,No,DEM,0,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #10,Yes,DEM,10,45
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #10,No,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #11,Yes,DEM,8,43
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #11,No,DEM,1,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #12,Yes,DEM,10,43
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,113,1275,Proposition #12,No,DEM,0,0
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,United States Senator,Beto O'Rourke,DEM,22,18
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,United States Senator,Edward Kimbrough,DEM,7,5
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,United States Senator,Sema Hernandez,DEM,5,11
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"United States Representative, District No. 27",Ronnie McDonald,DEM,6,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"United States Representative, District No. 27",Raul (Roy) Barrera,DEM,9,12
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"United States Representative, District No. 27",Vanessa Edwards Foster,DEM,10,17
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"United States Representative, District No. 27",Eric Holguin,DEM,7,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Governor,"Cedric Davis, Sr.",DEM,4,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Governor,Adrian Ocegueda,DEM,2,4
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Governor,Lupe Valdez,DEM,9,11
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Governor,Joe Mumbach,DEM,0,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Governor,Tom Wakely,DEM,3,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Governor,Andrew White,DEM,9,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Governor,Grady Yarbrough,DEM,3,2
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Governor,James Jolly Clark,DEM,0,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Governor,Jeffrey Payne,DEM,1,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Lieutenant Governor,Mike Collier,DEM,16,16
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Lieutenant Governor,Michael Cooper,DEM,16,17
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Attorney General,Justin Nelson,DEM,29,33
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Comptroller of Public Accounts,Joi Chevalier,DEM,13,17
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Comptroller of Public Accounts,Tim Mahoney,DEM,18,16
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Commissioner of the General Land Office,Miguel Suazo,DEM,18,21
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Commissioner of the General Land Office,Tex Morgan,DEM,13,13
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Commissioner of Agriculture,Kim Olson,DEM,29,32
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Railroad Commissioner,Roman McAllen,DEM,18,14
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Railroad Commissioner,Chris Spellmon,DEM,13,18
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"Justice, Supreme Court, Place 2",Steven Kirkland,DEM,30,31
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"Justice, Supreme Court, Place 4",R.K. Sandill,DEM,30,33
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"Justice, Supreme Court, Place 6",Kathy Cheng,DEM,30,33
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,DEM,30,33
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,DEM,29,34
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"Member, State Board of Education, District No. 2",Michelle Arévalo Dávila,DEM,16,22
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"Member, State Board of Education, District No. 2","Ruben Cortez, Jr.",DEM,14,12
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"State Representative,
District No. 43",Dee Ann Torres Miller,DEM,29,32
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,13,10
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,18,23
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,30,32
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,29,32
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,30,32
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,County Clerk,Gracie Alaniz-Gonzales,DEM,30,33
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #1,Yes,DEM,31,34
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #1,No,DEM,2,1
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #2,Yes,DEM,30,31
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #2,No,DEM,3,3
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #3,Yes,DEM,31,35
San Patricio County,3/6/2018,DEMOCRATIC PRIMARY,,,114,1950,Proposition #3,No,DEM,3,0
