Political_Subdivision,Election_Date,Election_Name,Total PV Ballots,Total PV Ballots Counted,Precinct_name,Update_count,Pct_seq_nbr,Reg_voters,Turn_Out,Contest_Id,Contest_seq_nbr,Contest_title,Contest_party_name,Selectable_Options,candidate_id,candidate_name,Candidate_Type,cand_seq_nbr,Party_Code,total_ballots,total_votes,total_under_votes,early_ballots,early_votes,early_under_votes,election_ballots,election_votes,election_under_votes,election_over_votes
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,2,"William Bryan Strange, III",C,2,LIB,67,1,7,18,0,3,49,1,4,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,3,George Joseph Altgelt,C,3,GRN,67,0,7,18,0,3,49,0,4,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,19,19,"State Senator, District 31",,1,1,Kel Seliger,C,1,REP,67,61,6,18,16,2,49,45,4,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,19,19,"State Senator, District 31",,1,2,Steven Gibson,C,2,LIB,67,0,6,18,0,2,49,0,4,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,20,20,"State Representative, District 88",,1,1,Ken King,C,1,REP,67,59,7,18,15,3,49,44,4,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,20,20,"State Representative, District 88",,1,2,Kerry McKennon,C,2,LIB,67,1,7,18,0,3,49,1,4,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,21,21,"Chief Justice, 7th Court of Appeals District",,1,1,Brian Quinn,C,1,REP,67,60,7,18,15,3,49,45,4,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,22,22,"District Judge, 64th Judicial District",,1,1,Rob Kinkaid,C,1,REP,67,60,5,18,15,1,49,45,4,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,23,23,"District Judge, 242nd Judicial District",,1,1,"Lowell ""Kregg"" Hukill",C,1,REP,67,60,7,18,15,3,49,45,4,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,24,24,County Judge,,1,1,Carroll Gerber,C,1,REP,67,58,9,18,14,4,49,44,5,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,25,25,District and County Clerk,,1,1,JoAnna Blanco,C,1,DEM,67,24,43,18,7,11,49,17,32,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,26,26,County Treasurer,,1,1,Kristen Yorton,C,1,DEM,67,23,44,18,7,11,49,16,33,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,27,27,Justice of the Peace,,1,1,"Oreda ""Jo"" Campbell",C,1,DEM,67,18,40,18,7,11,49,11,29,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,27,27,Justice of the Peace,,1,3,Mary Ewing,W,2,,67,9,40,18,0,11,49,9,29,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,30,30,Proposed Constitutional Amendment No.1,,1,1,For,C,1,,67,39,19,18,10,3,49,29,16,0
Castro County,11/4/2014,General Election,3,2,307,3,6,235,0.29,30,30,Proposed Constitutional Amendment No.1,,1,2,Against,C,2,,67,9,19,18,5,3,49,4,16,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,2,2,Straight Party,,1,1,Republican,C,1,REP,94,19,61,37,5,21,57,14,40,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,2,2,Straight Party,,1,2,Democratic,C,2,DEM,94,13,61,37,10,21,57,3,40,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,2,2,Straight Party,,1,3,Libertarian,C,3,LIB,94,1,61,37,1,21,57,0,40,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,2,2,Straight Party,,1,4,Green,C,4,GRN,94,0,61,37,0,21,57,0,40,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,3,3,United States Senator,,1,1,John Cornyn,C,1,REP,94,54,5,37,20,1,57,34,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,3,3,United States Senator,,1,2,David M. Alameel,C,2,DEM,94,30,5,37,13,1,57,17,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,3,3,United States Senator,,1,3,Rebecca Paddock,C,3,LIB,94,1,5,37,1,1,57,0,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,3,3,United States Senator,,1,4,"Emily ""Spicybrown"" Sanchez",C,4,GRN,94,4,5,37,2,1,57,2,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,3,3,United States Senator,,1,6,Mohammed Tahiro,W,5,,94,0,5,37,0,1,57,0,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,4,4,"United States Representative, District 19",,1,1,Randy Neugebauer,C,1,REP,94,58,6,37,23,2,57,35,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,4,4,"United States Representative, District 19",,1,2,Neal Marchbanks,C,2,DEM,94,28,6,37,11,2,57,17,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,4,4,"United States Representative, District 19",,1,3,"Richard ""Chip"" Peterson",C,3,LIB,94,2,6,37,1,2,57,1,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,4,4,"United States Representative, District 19",,1,5,Donald L. Vance,W,4,,94,0,6,37,0,2,57,0,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,5,5,Governor,,1,1,Greg Abbott,C,1,REP,94,60,5,37,22,4,57,38,1,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,5,5,Governor,,1,2,Wendy R. Davis,C,2,DEM,94,26,5,37,11,4,57,15,1,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,5,5,Governor,,1,3,Kathie Glass,C,3,LIB,94,1,5,37,0,4,57,1,1,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,5,5,Governor,,1,4,Brandon Parmer,C,4,GRN,94,2,5,37,0,4,57,2,1,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,5,5,Governor,,1,6,Sarah M. Pavitt,W,5,,94,0,5,37,0,4,57,0,1,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,6,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,94,57,7,37,21,5,57,36,2,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,6,6,Lieutenant Governor,,1,2,Leticia Van de Putte,C,2,DEM,94,27,7,37,9,5,57,18,2,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,6,6,Lieutenant Governor,,1,3,Robert D. Butler,C,3,LIB,94,3,7,37,2,5,57,1,2,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,6,6,Lieutenant Governor,,1,4,Chandrakantha Courtney,C,4,GRN,94,0,7,37,0,5,57,0,2,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,7,7,Attorney General,,1,1,Ken Paxton,C,1,REP,94,48,8,37,16,6,57,32,2,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,7,7,Attorney General,,1,2,Sam Houston,C,2,DEM,94,35,8,37,14,6,57,21,2,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,7,7,Attorney General,,1,3,Jamie Balagia,C,3,LIB,94,3,8,37,1,6,57,2,2,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,7,7,Attorney General,,1,4,Jamar Osborne,C,4,GRN,94,0,8,37,0,6,57,0,2,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,8,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,94,44,8,37,16,4,57,28,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,8,8,Comptroller of Public Accounts,,1,2,Mike Collier,C,2,DEM,94,37,8,37,15,4,57,22,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,8,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,94,4,8,37,2,4,57,2,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,8,8,Comptroller of Public Accounts,,1,4,Deb Shafto,C,4,GRN,94,1,8,37,0,4,57,1,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,9,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,94,54,7,37,19,4,57,35,3,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,9,9,Commissioner of the General Land Office,,1,2,John Cook,C,2,DEM,94,33,7,37,14,4,57,19,3,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,9,9,Commissioner of the General Land Office,,1,3,Justin Knight,C,3,LIB,94,0,7,37,0,4,57,0,3,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,9,9,Commissioner of the General Land Office,,1,4,Valerie Alessi,C,4,GRN,94,0,7,37,0,4,57,0,3,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,10,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,94,46,8,37,15,4,57,31,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,10,10,Commissioner of Agriculture,,1,2,Jim Hogan,C,2,DEM,94,39,8,37,17,4,57,22,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,10,10,Commissioner of Agriculture,,1,3,"David ""Rocky"" Palmquist",C,3,LIB,94,1,8,37,1,4,57,0,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,10,10,Commissioner of Agriculture,,1,4,Kenneth Kendrick,C,4,GRN,94,0,8,37,0,4,57,0,4,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,11,11,Railroad Commissioner,,1,1,Ryan Sitton,C,1,REP,94,43,9,37,16,4,57,27,5,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,11,11,Railroad Commissioner,,1,2,Steve Brown,C,2,DEM,94,36,9,37,16,4,57,20,5,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,11,11,Railroad Commissioner,,1,3,Mark A. Miller,C,3,LIB,94,2,9,37,1,4,57,1,5,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,11,11,Railroad Commissioner,,1,4,Martina Salinas,C,4,GRN,94,4,9,37,0,4,57,4,5,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,12,12,"Chief Justice, Supreme Court",,1,1,Nathan Hecht,C,1,REP,94,46,10,37,17,5,57,29,5,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,12,12,"Chief Justice, Supreme Court",,1,2,William Moody,C,2,DEM,94,35,10,37,13,5,57,22,5,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,12,12,"Chief Justice, Supreme Court",,1,3,Tom Oxford,C,3,LIB,94,3,10,37,2,5,57,1,5,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,1,Jeff Brown,C,1,REP,94,48,10,37,18,4,57,30,6,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,2,Lawrence Edward Meyers,C,2,DEM,94,33,10,37,13,4,57,20,6,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,3,Mark Ash,C,3,LIB,94,3,10,37,2,4,57,1,6,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,14,14,"Justice, Supreme Court, Place 7",,1,1,Jeff Boyd,C,1,REP,94,48,12,37,18,5,57,30,7,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,14,14,"Justice, Supreme Court, Place 7",,1,2,Gina Benavides,C,2,DEM,94,32,12,37,12,5,57,20,7,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,14,14,"Justice, Supreme Court, Place 7",,1,3,Don Fulton,C,3,LIB,94,2,12,37,2,5,57,0,7,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,14,14,"Justice, Supreme Court, Place 7",,1,4,Charles E. Waterbury,C,4,GRN,94,0,12,37,0,5,57,0,7,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,15,15,"Justice, Supreme Court, Place 8",,1,1,Phil Johnson,C,1,REP,94,55,26,37,18,14,57,37,12,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,15,15,"Justice, Supreme Court, Place 8",,1,2,RS Roberto Koelsch,C,2,LIB,94,9,26,37,3,14,57,6,12,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,15,15,"Justice, Supreme Court, Place 8",,1,3,Jim Chisolm,C,3,GRN,94,4,26,37,2,14,57,2,12,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,1,Bert Richardson,C,1,REP,94,43,12,37,16,5,57,27,7,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,2,John Granberg,C,2,DEM,94,33,12,37,13,5,57,20,7,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,3,Mark W. Bennett,C,3,LIB,94,6,12,37,3,5,57,3,7,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,1,Kevin Patrick Yeary,C,1,REP,94,52,22,37,18,12,57,34,10,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,2,Quanah Parker,C,2,LIB,94,13,22,37,4,12,57,9,10,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,17,17,"Judge, Court of Criminal Appeals, Place 4",,1,3,Judith Sanders-Castro,C,3,GRN,94,7,22,37,3,12,57,4,10,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,1,David Newell,C,1,REP,94,56,24,37,20,13,57,36,11,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,2,"William Bryan Strange, III",C,2,LIB,94,8,24,37,2,13,57,6,11,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,18,18,"Judge, Court of Criminal Appeals, Place 9",,1,3,George Joseph Altgelt,C,3,GRN,94,6,24,37,2,13,57,4,11,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,19,19,"State Senator, District 31",,1,1,Kel Seliger,C,1,REP,94,62,20,37,22,12,57,40,8,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,19,19,"State Senator, District 31",,1,2,Steven Gibson,C,2,LIB,94,12,20,37,3,12,57,9,8,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,20,20,"State Representative, District 88",,1,1,Ken King,C,1,REP,94,60,24,37,20,14,57,40,10,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,20,20,"State Representative, District 88",,1,2,Kerry McKennon,C,2,LIB,94,10,24,37,3,14,57,7,10,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,21,21,"Chief Justice, 7th Court of Appeals District",,1,1,Brian Quinn,C,1,REP,94,64,30,37,23,14,57,41,16,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,22,22,"District Judge, 64th Judicial District",,1,1,Rob Kinkaid,C,1,REP,94,73,21,37,26,11,57,47,10,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,23,23,"District Judge, 242nd Judicial District",,1,1,"Lowell ""Kregg"" Hukill",C,1,REP,94,68,26,37,24,13,57,44,13,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,24,24,County Judge,,1,1,Carroll Gerber,C,1,REP,94,71,23,37,22,15,57,49,8,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,25,25,District and County Clerk,,1,1,JoAnna Blanco,C,1,DEM,94,66,28,37,25,12,57,41,16,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,26,26,County Treasurer,,1,1,Kristen Yorton,C,1,DEM,94,65,29,37,27,10,57,38,19,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,27,27,Justice of the Peace,,1,1,"Oreda ""Jo"" Campbell",C,1,DEM,94,51,17,37,19,5,57,32,12,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,27,27,Justice of the Peace,,1,3,Mary Ewing,W,2,,94,25,17,37,12,5,57,13,12,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,29,29,"County Commissioner, Precinct 4",,1,1,Ralph Brockman,C,1,REP,94,69,25,37,22,15,57,47,10,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,30,30,Proposed Constitutional Amendment No.1,,1,1,For,C,1,,94,64,13,37,22,7,57,42,6,0
Castro County,11/4/2014,General Election,3,2,401,3,7,555,0.17,30,30,Proposed Constitutional Amendment No.1,,1,2,Against,C,2,,94,17,13,37,8,7,57,9,6,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,2,2,Straight Party,,1,1,Republican,C,1,REP,251,90,156,35,12,23,216,78,133,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,2,2,Straight Party,,1,2,Democratic,C,2,DEM,251,3,156,35,0,23,216,3,133,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,2,2,Straight Party,,1,3,Libertarian,C,3,LIB,251,2,156,35,0,23,216,2,133,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,2,2,Straight Party,,1,4,Green,C,4,GRN,251,0,156,35,0,23,216,0,133,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,3,3,United States Senator,,1,1,John Cornyn,C,1,REP,251,226,7,35,29,0,216,197,7,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,3,3,United States Senator,,1,2,David M. Alameel,C,2,DEM,251,15,7,35,6,0,216,9,7,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,3,3,United States Senator,,1,3,Rebecca Paddock,C,3,LIB,251,2,7,35,0,0,216,2,7,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,3,3,United States Senator,,1,4,"Emily ""Spicybrown"" Sanchez",C,4,GRN,251,1,7,35,0,0,216,1,7,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,3,3,United States Senator,,1,6,Mohammed Tahiro,W,5,,251,0,7,35,0,0,216,0,7,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,4,4,"United States Representative, District 19",,1,1,Randy Neugebauer,C,1,REP,251,221,6,35,27,0,216,194,6,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,4,4,"United States Representative, District 19",,1,2,Neal Marchbanks,C,2,DEM,251,15,6,35,4,0,216,11,6,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,4,4,"United States Representative, District 19",,1,3,"Richard ""Chip"" Peterson",C,3,LIB,251,9,6,35,4,0,216,5,6,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,4,4,"United States Representative, District 19",,1,5,Donald L. Vance,W,4,,251,0,6,35,0,0,216,0,6,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,5,5,Governor,,1,1,Greg Abbott,C,1,REP,251,231,4,35,32,0,216,199,4,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,5,5,Governor,,1,2,Wendy R. Davis,C,2,DEM,251,13,4,35,3,0,216,10,4,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,5,5,Governor,,1,3,Kathie Glass,C,3,LIB,251,3,4,35,0,0,216,3,4,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,5,5,Governor,,1,4,Brandon Parmer,C,4,GRN,251,0,4,35,0,0,216,0,4,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,5,5,Governor,,1,6,Sarah M. Pavitt,W,5,,251,0,4,35,0,0,216,0,4,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,6,6,Lieutenant Governor,,1,1,Dan Patrick,C,1,REP,251,224,8,35,33,0,216,191,8,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,6,6,Lieutenant Governor,,1,2,Leticia Van de Putte,C,2,DEM,251,13,8,35,2,0,216,11,8,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,6,6,Lieutenant Governor,,1,3,Robert D. Butler,C,3,LIB,251,6,8,35,0,0,216,6,8,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,6,6,Lieutenant Governor,,1,4,Chandrakantha Courtney,C,4,GRN,251,0,8,35,0,0,216,0,8,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,7,7,Attorney General,,1,1,Ken Paxton,C,1,REP,251,216,9,35,31,1,216,185,8,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,7,7,Attorney General,,1,2,Sam Houston,C,2,DEM,251,24,9,35,3,1,216,21,8,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,7,7,Attorney General,,1,3,Jamie Balagia,C,3,LIB,251,2,9,35,0,1,216,2,8,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,7,7,Attorney General,,1,4,Jamar Osborne,C,4,GRN,251,0,9,35,0,1,216,0,8,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,8,8,Comptroller of Public Accounts,,1,1,Glenn Hegar,C,1,REP,251,207,14,35,28,3,216,179,11,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,8,8,Comptroller of Public Accounts,,1,2,Mike Collier,C,2,DEM,251,26,14,35,4,3,216,22,11,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,8,8,Comptroller of Public Accounts,,1,3,Ben Sanders,C,3,LIB,251,4,14,35,0,3,216,4,11,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,8,8,Comptroller of Public Accounts,,1,4,Deb Shafto,C,4,GRN,251,0,14,35,0,3,216,0,11,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,9,9,Commissioner of the General Land Office,,1,1,George P. Bush,C,1,REP,251,203,11,35,28,0,216,175,11,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,9,9,Commissioner of the General Land Office,,1,2,John Cook,C,2,DEM,251,25,11,35,5,0,216,20,11,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,9,9,Commissioner of the General Land Office,,1,3,Justin Knight,C,3,LIB,251,11,11,35,2,0,216,9,11,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,9,9,Commissioner of the General Land Office,,1,4,Valerie Alessi,C,4,GRN,251,1,11,35,0,0,216,1,11,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,10,10,Commissioner of Agriculture,,1,1,Sid Miller,C,1,REP,251,199,14,35,28,0,216,171,14,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,10,10,Commissioner of Agriculture,,1,2,Jim Hogan,C,2,DEM,251,32,14,35,7,0,216,25,14,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,10,10,Commissioner of Agriculture,,1,3,"David ""Rocky"" Palmquist",C,3,LIB,251,6,14,35,0,0,216,6,14,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,10,10,Commissioner of Agriculture,,1,4,Kenneth Kendrick,C,4,GRN,251,0,14,35,0,0,216,0,14,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,11,11,Railroad Commissioner,,1,1,Ryan Sitton,C,1,REP,251,199,14,35,28,0,216,171,14,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,11,11,Railroad Commissioner,,1,2,Steve Brown,C,2,DEM,251,25,14,35,7,0,216,18,14,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,11,11,Railroad Commissioner,,1,3,Mark A. Miller,C,3,LIB,251,10,14,35,0,0,216,10,14,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,11,11,Railroad Commissioner,,1,4,Martina Salinas,C,4,GRN,251,3,14,35,0,0,216,3,14,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,12,12,"Chief Justice, Supreme Court",,1,1,Nathan Hecht,C,1,REP,251,204,16,35,28,0,216,176,16,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,12,12,"Chief Justice, Supreme Court",,1,2,William Moody,C,2,DEM,251,22,16,35,6,0,216,16,16,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,12,12,"Chief Justice, Supreme Court",,1,3,Tom Oxford,C,3,LIB,251,9,16,35,1,0,216,8,16,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,1,Jeff Brown,C,1,REP,251,213,14,35,28,0,216,185,14,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,2,Lawrence Edward Meyers,C,2,DEM,251,20,14,35,6,0,216,14,14,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,13,13,"Justice, Supreme Court, Place 6, Unexpired Term",,1,3,Mark Ash,C,3,LIB,251,4,14,35,1,0,216,3,14,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,14,14,"Justice, Supreme Court, Place 7",,1,1,Jeff Boyd,C,1,REP,251,208,19,35,28,1,216,180,18,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,14,14,"Justice, Supreme Court, Place 7",,1,2,Gina Benavides,C,2,DEM,251,18,19,35,6,1,216,12,18,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,14,14,"Justice, Supreme Court, Place 7",,1,3,Don Fulton,C,3,LIB,251,4,19,35,0,1,216,4,18,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,14,14,"Justice, Supreme Court, Place 7",,1,4,Charles E. Waterbury,C,4,GRN,251,2,19,35,0,1,216,2,18,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,15,15,"Justice, Supreme Court, Place 8",,1,1,Phil Johnson,C,1,REP,251,212,25,35,30,2,216,182,23,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,15,15,"Justice, Supreme Court, Place 8",,1,2,RS Roberto Koelsch,C,2,LIB,251,8,25,35,1,2,216,7,23,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,15,15,"Justice, Supreme Court, Place 8",,1,3,Jim Chisolm,C,3,GRN,251,6,25,35,2,2,216,4,23,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,1,Bert Richardson,C,1,REP,251,200,22,35,27,2,216,173,20,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,2,John Granberg,C,2,DEM,251,20,22,35,5,2,216,15,20,0
Castro County,11/4/2014,General Election,3,2,408,3,8,539,0.47,16,16,"Judge, Court of Criminal Appeals, Place 3",,1,3,Mark W. Bennett,C,3,LIB,251,9,22,35,1,2,216,8,20,0
