"BOX 101" ,20 ,"UNITED STATES SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"ELECTION DAY" ,19 , 
"BOX 302  TISD" ,90 ,"COMMISSIONER OF AGRICULTURE" ,10 ,"SID MILLER" ,"REP" ,"Total" ,98 ,
"BOX 302  TISD" ,90 ,"COMMISSIONER OF AGRICULTURE" ,20 ,"KIM OLSON" ,"DEM" ,"ELECTION DAY" ,12 ,
"BOX 302  TISD" ,90 ,"COMMISSIONER OF AGRICULTURE" ,20 ,"KIM OLSON" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 302  TISD" ,90 ,"COMMISSIONER OF AGRICULTURE" ,20 ,"KIM OLSON" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 302  TISD" ,90 ,"COMMISSIONER OF AGRICULTURE" ,20 ,"KIM OLSON" ,"DEM" ,"Total" ,12 ,
"BOX 302  TISD" ,90 ,"COMMISSIONER OF AGRICULTURE" ,30 ,"RICHARD CARPENTER" ,"LIB" ,"ELECTION DAY" ,1 ,
"BOX 302  TISD" ,90 ,"COMMISSIONER OF AGRICULTURE" ,30 ,"RICHARD CARPENTER" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 302  TISD" ,90 ,"COMMISSIONER OF AGRICULTURE" ,30 ,"RICHARD CARPENTER" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 302  TISD" ,90 ,"COMMISSIONER OF AGRICULTURE" ,30 ,"RICHARD CARPENTER" ,"LIB" ,"Total" ,1 ,
"BOX 302  TISD" ,100 ,"RAILROAD COMMISSIONER" ,10 ,"CHRISTI CRADDICK" ,"REP" ,"ELECTION DAY" ,87 ,
"BOX 302  TISD" ,100 ,"RAILROAD COMMISSIONER" ,10 ,"CHRISTI CRADDICK" ,"REP" ,"EARLY VOTING - TS" ,11 ,
"BOX 302  TISD" ,100 ,"RAILROAD COMMISSIONER" ,10 ,"CHRISTI CRADDICK" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,100 ,"RAILROAD COMMISSIONER" ,10 ,"CHRISTI CRADDICK" ,"REP" ,"Total" ,101 ,
"BOX 302  TISD" ,100 ,"RAILROAD COMMISSIONER" ,20 ,"ROMAN McALLEN" ,"DEM" ,"ELECTION DAY" ,8 ,
"BOX 302  TISD" ,100 ,"RAILROAD COMMISSIONER" ,20 ,"ROMAN McALLEN" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 302  TISD" ,100 ,"RAILROAD COMMISSIONER" ,20 ,"ROMAN McALLEN" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 302  TISD" ,100 ,"RAILROAD COMMISSIONER" ,20 ,"ROMAN McALLEN" ,"DEM" ,"Total" ,8 ,
"BOX 302  TISD" ,100 ,"RAILROAD COMMISSIONER" ,30 ,"MIKE WRIGHT" ,"LIB" ,"ELECTION DAY" ,1 ,
"BOX 302  TISD" ,100 ,"RAILROAD COMMISSIONER" ,30 ,"MIKE WRIGHT" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 302  TISD" ,100 ,"RAILROAD COMMISSIONER" ,30 ,"MIKE WRIGHT" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 302  TISD" ,100 ,"RAILROAD COMMISSIONER" ,30 ,"MIKE WRIGHT" ,"LIB" ,"Total" ,1 ,
"BOX 302  TISD" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,10 ,"JIMMY BLACKLOCK" ,"REP" ,"ELECTION DAY" ,85 ,
"BOX 302  TISD" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,10 ,"JIMMY BLACKLOCK" ,"REP" ,"EARLY VOTING - TS" ,11 ,
"BOX 302  TISD" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,10 ,"JIMMY BLACKLOCK" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,10 ,"JIMMY BLACKLOCK" ,"REP" ,"Total" ,99 ,
"BOX 302  TISD" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,20 ,"STEVEN KIRKLAND" ,"DEM" ,"ELECTION DAY" ,10 ,
"BOX 302  TISD" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,20 ,"STEVEN KIRKLAND" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 302  TISD" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,20 ,"STEVEN KIRKLAND" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 302  TISD" ,110 ,"JUSTICE, SUPREME COURT, PLACE 2" ,20 ,"STEVEN KIRKLAND" ,"DEM" ,"Total" ,10 ,
"BOX 302  TISD" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,10 ,"JOHN DEVINE" ,"REP" ,"ELECTION DAY" ,83 ,
"BOX 302  TISD" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,10 ,"JOHN DEVINE" ,"REP" ,"EARLY VOTING - TS" ,11 ,
"BOX 302  TISD" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,10 ,"JOHN DEVINE" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,10 ,"JOHN DEVINE" ,"REP" ,"Total" ,97 ,
"BOX 302  TISD" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,20 ,"R. K. SANDILL" ,"DEM" ,"ELECTION DAY" ,10 ,
"BOX 302  TISD" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,20 ,"R. K. SANDILL" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 302  TISD" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,20 ,"R. K. SANDILL" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 302  TISD" ,120 ,"JUSTICE, SUPREME COURT, PLACE 4" ,20 ,"R. K. SANDILL" ,"DEM" ,"Total" ,10 ,
"BOX 302  TISD" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,10 ,"JEFF BROWN" ,"REP" ,"ELECTION DAY" ,86 ,
"BOX 302  TISD" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,10 ,"JEFF BROWN" ,"REP" ,"EARLY VOTING - TS" ,11 ,
"BOX 302  TISD" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,10 ,"JEFF BROWN" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,10 ,"JEFF BROWN" ,"REP" ,"Total" ,100 ,
"BOX 302  TISD" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,20 ,"KATHY CHENG" ,"DEM" ,"ELECTION DAY" ,8 ,
"BOX 302  TISD" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,20 ,"KATHY CHENG" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 302  TISD" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,20 ,"KATHY CHENG" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 302  TISD" ,130 ,"JUSTICE, SUPREME COURT, PLACE 6" ,20 ,"KATHY CHENG" ,"DEM" ,"Total" ,8 ,
"BOX 302  TISD" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,10 ,"SHARON KELLER" ,"REP" ,"ELECTION DAY" ,84 ,
"BOX 302  TISD" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,10 ,"SHARON KELLER" ,"REP" ,"EARLY VOTING - TS" ,11 ,
"BOX 302  TISD" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,10 ,"SHARON KELLER" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,10 ,"SHARON KELLER" ,"REP" ,"Total" ,98 ,
"BOX 302  TISD" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,20 ,"MARIA T. (TERRI) JAC" ,"DEM" ,"ELECTION DAY" ,8 ,
"BOX 302  TISD" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,20 ,"MARIA T. (TERRI) JAC" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 302  TISD" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,20 ,"MARIA T. (TERRI) JAC" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 302  TISD" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,20 ,"MARIA T. (TERRI) JAC" ,"DEM" ,"Total" ,8 ,
"BOX 302  TISD" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,30 ,"WILLIAM BRYAN STRANG" ,"LIB" ,"ELECTION DAY" ,1 ,
"BOX 302  TISD" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,30 ,"WILLIAM BRYAN STRANG" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 302  TISD" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,30 ,"WILLIAM BRYAN STRANG" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 302  TISD" ,140 ,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS " ,30 ,"WILLIAM BRYAN STRANG" ,"LIB" ,"Total" ,1 ,
"BOX 302  TISD" ,150 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 7" ,10 ,"BARBARA PARKER HERVE" ,"REP" ,"ELECTION DAY" ,85 ,
"BOX 302  TISD" ,150 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 7" ,10 ,"BARBARA PARKER HERVE" ,"REP" ,"EARLY VOTING - TS" ,11 ,
"BOX 302  TISD" ,150 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 7" ,10 ,"BARBARA PARKER HERVE" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,150 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 7" ,10 ,"BARBARA PARKER HERVE" ,"REP" ,"Total" ,99 ,
"BOX 302  TISD" ,150 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 7" ,20 ,"RAMONA FRANKLIN" ,"DEM" ,"ELECTION DAY" ,8 ,
"BOX 302  TISD" ,150 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 7" ,20 ,"RAMONA FRANKLIN" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 302  TISD" ,150 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 7" ,20 ,"RAMONA FRANKLIN" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 302  TISD" ,150 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 7" ,20 ,"RAMONA FRANKLIN" ,"DEM" ,"Total" ,8 ,
"BOX 302  TISD" ,160 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 8" ,10 ,"MICHELLE SLAUGHTER" ,"REP" ,"ELECTION DAY" ,85 ,
"BOX 302  TISD" ,160 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 8" ,10 ,"MICHELLE SLAUGHTER" ,"REP" ,"EARLY VOTING - TS" ,11 ,
"BOX 302  TISD" ,160 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 8" ,10 ,"MICHELLE SLAUGHTER" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,160 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 8" ,10 ,"MICHELLE SLAUGHTER" ,"REP" ,"Total" ,99 ,
"BOX 302  TISD" ,160 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 8" ,20 ,"MARK ASH" ,"LIB" ,"ELECTION DAY" ,4 ,
"BOX 302  TISD" ,160 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 8" ,20 ,"MARK ASH" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 302  TISD" ,160 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 8" ,20 ,"MARK ASH" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 302  TISD" ,160 ,"JUDGE COURT OF CRIMINAL APPEALS, PLACE 8" ,20 ,"MARK ASH" ,"LIB" ,"Total" ,4 ,
"BOX 302  TISD" ,170 ,"STATE SENATOR, DISTRICT 31" ,10 ,"KEL SELIGER" ,"REP" ,"ELECTION DAY" ,89 ,
"BOX 302  TISD" ,170 ,"STATE SENATOR, DISTRICT 31" ,10 ,"KEL SELIGER" ,"REP" ,"EARLY VOTING - TS" ,11 ,
"BOX 302  TISD" ,170 ,"STATE SENATOR, DISTRICT 31" ,10 ,"KEL SELIGER" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,170 ,"STATE SENATOR, DISTRICT 31" ,10 ,"KEL SELIGER" ,"REP" ,"Total" ,103 ,
"BOX 302  TISD" ,170 ,"STATE SENATOR, DISTRICT 31" ,20 ,"JACK B. WESTBROOK" ,"LIB" ,"ELECTION DAY" ,2 ,
"BOX 302  TISD" ,170 ,"STATE SENATOR, DISTRICT 31" ,20 ,"JACK B. WESTBROOK" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 302  TISD" ,170 ,"STATE SENATOR, DISTRICT 31" ,20 ,"JACK B. WESTBROOK" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 302  TISD" ,170 ,"STATE SENATOR, DISTRICT 31" ,20 ,"JACK B. WESTBROOK" ,"LIB" ,"Total" ,2 ,
"BOX 302  TISD" ,180 ,"STATE REPRESENTATIVE, DISTRICT 87" ,10 ,"FOUR PRICE" ,"REP" ,"ELECTION DAY" ,91 ,
"BOX 302  TISD" ,180 ,"STATE REPRESENTATIVE, DISTRICT 87" ,10 ,"FOUR PRICE" ,"REP" ,"EARLY VOTING - TS" ,10 ,
"BOX 302  TISD" ,180 ,"STATE REPRESENTATIVE, DISTRICT 87" ,10 ,"FOUR PRICE" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,180 ,"STATE REPRESENTATIVE, DISTRICT 87" ,10 ,"FOUR PRICE" ,"REP" ,"Total" ,104 ,
"BOX 302  TISD" ,190 ,"JUSTICE, 7TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"JUDY PARKER" ,"REP" ,"ELECTION DAY" ,87 ,
"BOX 302  TISD" ,190 ,"JUSTICE, 7TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"JUDY PARKER" ,"REP" ,"EARLY VOTING - TS" ,11 ,
"BOX 302  TISD" ,190 ,"JUSTICE, 7TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"JUDY PARKER" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,190 ,"JUSTICE, 7TH COURT OF APPEALS DISTRICT, PLACE 2" ,10 ,"JUDY PARKER" ,"REP" ,"Total" ,101 ,
"BOX 302  TISD" ,200 ,"JUSTICE, 7TH COURT OF APPEALS DISTRICT, PLACE 3" ,10 ,"PAT PIRTLE" ,"REP" ,"ELECTION DAY" ,88 ,
"BOX 302  TISD" ,200 ,"JUSTICE, 7TH COURT OF APPEALS DISTRICT, PLACE 3" ,10 ,"PAT PIRTLE" ,"REP" ,"EARLY VOTING - TS" ,11 ,
"BOX 302  TISD" ,200 ,"JUSTICE, 7TH COURT OF APPEALS DISTRICT, PLACE 3" ,10 ,"PAT PIRTLE" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,200 ,"JUSTICE, 7TH COURT OF APPEALS DISTRICT, PLACE 3" ,10 ,"PAT PIRTLE" ,"REP" ,"Total" ,102 ,
"BOX 302  TISD" ,210 ,"DISTRICT JUDGE, 69TH JUDICIAL DISTRICT" ,10 ,"RON ENNS" ,"REP" ,"ELECTION DAY" ,88 ,
"BOX 302  TISD" ,210 ,"DISTRICT JUDGE, 69TH JUDICIAL DISTRICT" ,10 ,"RON ENNS" ,"REP" ,"EARLY VOTING - TS" ,11 ,
"BOX 302  TISD" ,210 ,"DISTRICT JUDGE, 69TH JUDICIAL DISTRICT" ,10 ,"RON ENNS" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,210 ,"DISTRICT JUDGE, 69TH JUDICIAL DISTRICT" ,10 ,"RON ENNS" ,"REP" ,"Total" ,102 ,
"BOX 302  TISD" ,220 ,"COUNTY JUDGE" ,10 ,"TERRI BETH CARTER" ,"REP" ,"ELECTION DAY" ,87 ,
"BOX 302  TISD" ,220 ,"COUNTY JUDGE" ,10 ,"TERRI BETH CARTER" ,"REP" ,"EARLY VOTING - TS" ,10 ,
"BOX 302  TISD" ,220 ,"COUNTY JUDGE" ,10 ,"TERRI BETH CARTER" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,220 ,"COUNTY JUDGE" ,10 ,"TERRI BETH CARTER" ,"REP" ,"Total" ,100 ,
"BOX 302  TISD" ,230 ,"DISTRICT & COUNTY CLERK" ,10 ,"LAURA ROGERS" ,"REP" ,"ELECTION DAY" ,91 ,
"BOX 302  TISD" ,230 ,"DISTRICT & COUNTY CLERK" ,10 ,"LAURA ROGERS" ,"REP" ,"EARLY VOTING - TS" ,10 ,
"BOX 302  TISD" ,230 ,"DISTRICT & COUNTY CLERK" ,10 ,"LAURA ROGERS" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,230 ,"DISTRICT & COUNTY CLERK" ,10 ,"LAURA ROGERS" ,"REP" ,"Total" ,104 ,
"BOX 302  TISD" ,240 ,"COUNTY TREASURER" ,10 ,"DORIS PARSONS" ,"REP" ,"ELECTION DAY" ,93 ,
"BOX 302  TISD" ,240 ,"COUNTY TREASURER" ,10 ,"DORIS PARSONS" ,"REP" ,"EARLY VOTING - TS" ,11 ,
"BOX 302  TISD" ,240 ,"COUNTY TREASURER" ,10 ,"DORIS PARSONS" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,240 ,"COUNTY TREASURER" ,10 ,"DORIS PARSONS" ,"REP" ,"Total" ,107 ,
"BOX 302  TISD" ,265 ,"JUSTICE OF THE PEACE" ,10 ,"BRENDA J. ACKER" ,"REP" ,"ELECTION DAY" ,91 ,
"BOX 302  TISD" ,265 ,"JUSTICE OF THE PEACE" ,10 ,"BRENDA J. ACKER" ,"REP" ,"EARLY VOTING - TS" ,10 ,
"BOX 302  TISD" ,265 ,"JUSTICE OF THE PEACE" ,10 ,"BRENDA J. ACKER" ,"REP" ,"EARLY VOTING - OS" ,3 ,
"BOX 302  TISD" ,265 ,"JUSTICE OF THE PEACE" ,10 ,"BRENDA J. ACKER" ,"REP" ,"Total" ,104 ,
"BOX 302 S & H" ,20 ,"UNITED STATES SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"ELECTION DAY" ,3 ,
"BOX 302 S & H" ,20 ,"UNITED STATES SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"EARLY VOTING - TS" ,3 ,
"BOX 302 S & H" ,20 ,"UNITED STATES SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 302 S & H" ,20 ,"UNITED STATES SENATOR" ,10 ,"TED CRUZ" ,"REP" ,"Total" ,6 ,
"BOX 302 S & H" ,20 ,"UNITED STATES SENATOR" ,20 ,"BETO O'ROURKE" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 302 S & H" ,20 ,"UNITED STATES SENATOR" ,20 ,"BETO O'ROURKE" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 302 S & H" ,20 ,"UNITED STATES SENATOR" ,20 ,"BETO O'ROURKE" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 302 S & H" ,20 ,"UNITED STATES SENATOR" ,20 ,"BETO O'ROURKE" ,"DEM" ,"Total" ,0 ,
"BOX 302 S & H" ,20 ,"UNITED STATES SENATOR" ,30 ,"NEAL M. DIKEMAN" ,"LIB" ,"ELECTION DAY" ,0 ,
"BOX 302 S & H" ,20 ,"UNITED STATES SENATOR" ,30 ,"NEAL M. DIKEMAN" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 302 S & H" ,20 ,"UNITED STATES SENATOR" ,30 ,"NEAL M. DIKEMAN" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 302 S & H" ,20 ,"UNITED STATES SENATOR" ,30 ,"NEAL M. DIKEMAN" ,"LIB" ,"Total" ,0 ,
"BOX 302 S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,10 ,"MAC THORNBERRY" ,"REP" ,"ELECTION DAY" ,3 ,
"BOX 302 S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,10 ,"MAC THORNBERRY" ,"REP" ,"EARLY VOTING - TS" ,3 ,
"BOX 302 S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,10 ,"MAC THORNBERRY" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 302 S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,10 ,"MAC THORNBERRY" ,"REP" ,"Total" ,6 ,
"BOX 302 S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,20 ,"GREG SAGAN" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 302 S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,20 ,"GREG SAGAN" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 302 S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,20 ,"GREG SAGAN" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 302 S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,20 ,"GREG SAGAN" ,"DEM" ,"Total" ,0 ,
"BOX 302 S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,30 ,"CALVIN DeWEESE" ,"LIB" ,"ELECTION DAY" ,0 ,
"BOX 302 S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,30 ,"CALVIN DeWEESE" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 302 S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,30 ,"CALVIN DeWEESE" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 302 S & H" ,30 ,"UNITED STATES REPRESENTATIVE, DISTRICT 13" ,30 ,"CALVIN DeWEESE" ,"LIB" ,"Total" ,0 ,
"BOX 302 S & H" ,40 ,"GOVERNOR" ,10 ,"GREG ABBOTT" ,"REP" ,"ELECTION DAY" ,3 ,
"BOX 302 S & H" ,40 ,"GOVERNOR" ,10 ,"GREG ABBOTT" ,"REP" ,"EARLY VOTING - TS" ,3 ,
"BOX 302 S & H" ,40 ,"GOVERNOR" ,10 ,"GREG ABBOTT" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 302 S & H" ,40 ,"GOVERNOR" ,10 ,"GREG ABBOTT" ,"REP" ,"Total" ,6 ,
"BOX 302 S & H" ,40 ,"GOVERNOR" ,20 ,"LUPE VALDEZ" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 302 S & H" ,40 ,"GOVERNOR" ,20 ,"LUPE VALDEZ" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 302 S & H" ,40 ,"GOVERNOR" ,20 ,"LUPE VALDEZ" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 302 S & H" ,40 ,"GOVERNOR" ,20 ,"LUPE VALDEZ" ,"DEM" ,"Total" ,0 ,
"BOX 302 S & H" ,40 ,"GOVERNOR" ,30 ,"MARK JAY TIPPETTS" ,"LIB" ,"ELECTION DAY" ,0 ,
"BOX 302 S & H" ,40 ,"GOVERNOR" ,30 ,"MARK JAY TIPPETTS" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 302 S & H" ,40 ,"GOVERNOR" ,30 ,"MARK JAY TIPPETTS" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 302 S & H" ,40 ,"GOVERNOR" ,30 ,"MARK JAY TIPPETTS" ,"LIB" ,"Total" ,0 ,
"BOX 302 S & H" ,50 ,"LIEUTENANT GOVERNOR" ,10 ,"DAN PATRICK" ,"REP" ,"ELECTION DAY" ,3 ,
"BOX 302 S & H" ,50 ,"LIEUTENANT GOVERNOR" ,10 ,"DAN PATRICK" ,"REP" ,"EARLY VOTING - TS" ,3 ,
"BOX 302 S & H" ,50 ,"LIEUTENANT GOVERNOR" ,10 ,"DAN PATRICK" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 302 S & H" ,50 ,"LIEUTENANT GOVERNOR" ,10 ,"DAN PATRICK" ,"REP" ,"Total" ,6 ,
"BOX 302 S & H" ,50 ,"LIEUTENANT GOVERNOR" ,20 ,"MIKE COLLIER" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 302 S & H" ,50 ,"LIEUTENANT GOVERNOR" ,20 ,"MIKE COLLIER" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 302 S & H" ,50 ,"LIEUTENANT GOVERNOR" ,20 ,"MIKE COLLIER" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 302 S & H" ,50 ,"LIEUTENANT GOVERNOR" ,20 ,"MIKE COLLIER" ,"DEM" ,"Total" ,0 ,
"BOX 302 S & H" ,50 ,"LIEUTENANT GOVERNOR" ,30 ,"KERRY DOUGLAS McKENN" ,"LIB" ,"ELECTION DAY" ,0 ,
"BOX 302 S & H" ,50 ,"LIEUTENANT GOVERNOR" ,30 ,"KERRY DOUGLAS McKENN" ,"LIB" ,"EARLY VOTING - TS" ,0 ,
"BOX 302 S & H" ,50 ,"LIEUTENANT GOVERNOR" ,30 ,"KERRY DOUGLAS McKENN" ,"LIB" ,"EARLY VOTING - OS" ,0 ,
"BOX 302 S & H" ,50 ,"LIEUTENANT GOVERNOR" ,30 ,"KERRY DOUGLAS McKENN" ,"LIB" ,"Total" ,0 ,
"BOX 302 S & H" ,60 ,"ATTORNEY GENERAL" ,10 ,"KEN PAXTON" ,"REP" ,"ELECTION DAY" ,3 ,
"BOX 302 S & H" ,60 ,"ATTORNEY GENERAL" ,10 ,"KEN PAXTON" ,"REP" ,"EARLY VOTING - TS" ,3 ,
"BOX 302 S & H" ,60 ,"ATTORNEY GENERAL" ,10 ,"KEN PAXTON" ,"REP" ,"EARLY VOTING - OS" ,0 ,
"BOX 302 S & H" ,60 ,"ATTORNEY GENERAL" ,10 ,"KEN PAXTON" ,"REP" ,"Total" ,6 ,
"BOX 302 S & H" ,60 ,"ATTORNEY GENERAL" ,20 ,"JUSTIN NELSON" ,"DEM" ,"ELECTION DAY" ,0 ,
"BOX 302 S & H" ,60 ,"ATTORNEY GENERAL" ,20 ,"JUSTIN NELSON" ,"DEM" ,"EARLY VOTING - TS" ,0 ,
"BOX 302 S & H" ,60 ,"ATTORNEY GENERAL" ,20 ,"JUSTIN NELSON" ,"DEM" ,"EARLY VOTING - OS" ,0 ,
"BOX 302 S & H" ,60 ,"ATTORNEY GENERAL" ,20 ,"JUSTIN NELSON" ,"DEM" ,"Total" ,0 ,
