political_subdivision,election_date,election_name,total_provisional_ballots,total_provisional_ballots_counted,Precinct_name,Reg_voters,race_name,candidate_name,early_votes,election_votes
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,354,4628,REPUBLICAN PROPOSITION 6,Yes,168,138
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,354,4628,REPUBLICAN PROPOSITION 6,No,78,52
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,354,4628,REPUBLICAN PROPOSITION 7,Yes,134,101
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,354,4628,REPUBLICAN PROPOSITION 7,No,110,90
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,354,4628,REPUBLICAN PROPOSITION 8,Yes,208,164
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,354,4628,REPUBLICAN PROPOSITION 8,No,40,29
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,354,4628,REPUBLICAN PROPOSITION 9,Yes,171,133
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,354,4628,REPUBLICAN PROPOSITION 9,No,75,56
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,354,4628,REPUBLICAN PROPOSITION 10,Yes,216,180
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,354,4628,REPUBLICAN PROPOSITION 10,No,28,18
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,354,4628,REPUBLICAN PROPOSITION 11,Yes,217,170
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,354,4628,REPUBLICAN PROPOSITION 11,No,32,28
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,UNITED STATES SENATOR - REP,"Bruce Jacobson, Jr.",3,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,UNITED STATES SENATOR - REP,Geraldine Sam,2,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,UNITED STATES SENATOR - REP,Stefano de Stefano,5,5
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,UNITED STATES SENATOR - REP,Mary Miller,4,5
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,UNITED STATES SENATOR - REP,Ted Cruz,26,9
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Chip Roy,14,5
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Ivan Andarza,0,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Susan Narvaiz,1,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Samuel Temple,1,2
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",William Negley,3,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Jason Isaac,5,3
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Al M. Poteet,0,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Ryan Krause,1,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Eric Burkhart,0,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Peggy Wardlaw,1,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Jenifer Sarver,7,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Robert Stovall,0,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP","Francisco ""Quico"" Canseco",1,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Mauro Garza,0,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Anthony J. White,1,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Autry J. Pruitt,1,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Foster Hagen,0,2
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Matt McCall,4,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,GOVERNOR - REP,Greg Abbott,28,11
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,GOVERNOR - REP,Barbara Krueger,11,7
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,GOVERNOR - REP,SECEDE Kilgore,2,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,LIEUTENANT GOVERNOR - REP,Dan Patrick,20,8
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,LIEUTENANT GOVERNOR - REP,Scott Milder,21,11
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,ATTORNEY GENERAL - REP,Ken Paxton,21,13
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Glenn Hegar,32,12
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Davey Edwards,4,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,George P. Bush,18,9
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Rick Range,2,3
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Jerry Patterson,18,7
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,COMMISSIONER OF AGRICULTURE - REP,Jim Hogan,9,5
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,COMMISSIONER OF AGRICULTURE - REP,Trey Blocker,21,8
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,COMMISSIONER OF AGRICULTURE - REP,Sid Miller,10,6
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,RAILROAD COMMISSIONER - REP,Christi Craddick,30,14
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,RAILROAD COMMISSIONER - REP,Weston Martinez,8,4
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PLACE 2, JUSTICE, SUPREME COURT - REP",Jimmy Blacklock,25,13
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PLACE 4, JUSTICE, SUPREME COURT - REP",John Devine,24,12
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PLACE 6, JUSTICE, SUPREME COURT - REP",Jeff Brown,28,13
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS - REP",David Bridges,12,4
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS - REP",Sharon Keller,22,12
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PLACE 7, JUDGE, COURT OF CRIMINAL APPEALS - REP",Barbara Parker Hervey,24,11
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PLACE 8, JUDGE, COURT OF CRIMINAL APPEALS - REP",Michelle Slaughter,13,4
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PLACE 8, JUDGE, COURT OF CRIMINAL APPEALS - REP",Dib Waldrip,7,2
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PLACE 8, JUDGE, COURT OF CRIMINAL APPEALS - REP",Jay Brandon,10,11
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"DISTRICT 14, STATE SENATOR - REP",George W. Hindman,23,11
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PLACE 2, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Cindy Olson Bourland,24,12
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PLACE 3, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Scott Field,24,12
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PLACE 5, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",David Puryear,26,12
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Donna Davidson,8,5
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Kristofer Monson,1,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Jennifer S. Freel,13,4
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP","Michael ""Mike"" Toth",12,4
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,"PRECINCT NO. 3, JUSTICE OF THE PEACE - REP",Martin Harry,21,12
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,COUNTY CHAIRMAN - REP,Matt Mackowiak,24,10
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 1,Yes,33,13
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 1,No,9,10
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 2,Yes,31,13
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 2,No,12,9
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 3,Yes,21,10
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 3,No,23,12
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 4,Yes,31,13
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 4,No,12,10
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 5,Yes,26,12
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 5,No,17,11
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 6,Yes,19,8
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 6,No,25,15
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 7,Yes,14,7
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 7,No,29,16
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 8,Yes,32,12
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 8,No,10,9
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 9,Yes,25,11
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 9,No,18,11
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 10,Yes,29,16
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 10,No,14,6
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 11,Yes,30,18
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,356,2170,REPUBLICAN PROPOSITION 11,No,12,5
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,UNITED STATES SENATOR - REP,"Bruce Jacobson, Jr.",3,4
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,UNITED STATES SENATOR - REP,Geraldine Sam,0,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,UNITED STATES SENATOR - REP,Stefano de Stefano,1,3
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,UNITED STATES SENATOR - REP,Mary Miller,8,7
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,UNITED STATES SENATOR - REP,Ted Cruz,37,27
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Chip Roy,3,9
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Ivan Andarza,2,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Susan Narvaiz,11,7
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Samuel Temple,0,3
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",William Negley,3,2
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Jason Isaac,11,5
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Al M. Poteet,0,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Ryan Krause,0,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Eric Burkhart,0,2
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Peggy Wardlaw,2,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Jenifer Sarver,3,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Robert Stovall,1,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP","Francisco ""Quico"" Canseco",1,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Mauro Garza,0,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Anthony J. White,0,2
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Autry J. Pruitt,0,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Foster Hagen,0,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 21, UNITED STATES REPRESENTATIVE - REP",Matt McCall,11,5
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,GOVERNOR - REP,Greg Abbott,39,32
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,GOVERNOR - REP,Barbara Krueger,6,7
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,GOVERNOR - REP,SECEDE Kilgore,3,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,LIEUTENANT GOVERNOR - REP,Dan Patrick,29,25
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,LIEUTENANT GOVERNOR - REP,Scott Milder,20,19
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,ATTORNEY GENERAL - REP,Ken Paxton,39,30
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Glenn Hegar,40,30
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Davey Edwards,3,0
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,George P. Bush,18,21
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Rick Range,1,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,COMMISSIONER OF THE GENERAL LAND OFFICE - REP,Jerry Patterson,27,17
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,COMMISSIONER OF AGRICULTURE - REP,Jim Hogan,5,10
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,COMMISSIONER OF AGRICULTURE - REP,Trey Blocker,22,9
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,COMMISSIONER OF AGRICULTURE - REP,Sid Miller,17,16
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,RAILROAD COMMISSIONER - REP,Christi Craddick,38,31
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,RAILROAD COMMISSIONER - REP,Weston Martinez,5,8
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PLACE 2, JUSTICE, SUPREME COURT - REP",Jimmy Blacklock,37,29
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PLACE 4, JUSTICE, SUPREME COURT - REP",John Devine,37,29
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PLACE 6, JUSTICE, SUPREME COURT - REP",Jeff Brown,38,29
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS - REP",David Bridges,12,14
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PRESIDING JUDGE, COURT OF CRIMINAL APPEALS - REP",Sharon Keller,26,19
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PLACE 7, JUDGE, COURT OF CRIMINAL APPEALS - REP",Barbara Parker Hervey,34,25
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PLACE 8, JUDGE, COURT OF CRIMINAL APPEALS - REP",Michelle Slaughter,18,20
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PLACE 8, JUDGE, COURT OF CRIMINAL APPEALS - REP",Dib Waldrip,5,8
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PLACE 8, JUDGE, COURT OF CRIMINAL APPEALS - REP",Jay Brandon,15,6
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"DISTRICT 14, STATE SENATOR - REP",George W. Hindman,36,27
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PLACE 2, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Cindy Olson Bourland,38,27
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PLACE 3, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Scott Field,38,26
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PLACE 5, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",David Puryear,36,26
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Donna Davidson,9,10
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Kristofer Monson,3,4
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP",Jennifer S. Freel,8,4
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PLACE 6, JUSTICE, 3RD COURT OF APPEALS DISTRICT - REP","Michael ""Mike"" Toth",20,16
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,"PRECINCT NO. 3, JUSTICE OF THE PEACE - REP",Martin Harry,36,25
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,COUNTY CHAIRMAN - REP,Matt Mackowiak,36,26
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 1,Yes,24,28
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 1,No,25,11
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 2,Yes,36,37
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 2,No,13,6
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 3,Yes,35,26
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 3,No,15,16
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 4,Yes,40,30
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 4,No,9,11
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 5,Yes,36,26
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 5,No,15,15
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 6,Yes,31,25
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 6,No,16,16
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 7,Yes,19,21
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 7,No,28,20
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 8,Yes,44,34
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 8,No,7,7
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 9,Yes,38,30
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 9,No,12,13
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 10,Yes,44,39
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 10,No,7,3
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 11,Yes,38,35
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,,,357,640,REPUBLICAN PROPOSITION 11,No,11,8
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,UNITED STATES SENATOR - REP,"Bruce Jacobson, Jr.",9,8
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,UNITED STATES SENATOR - REP,"Bruce Jacobson, Jr.",9,8
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,UNITED STATES SENATOR - REP,Geraldine Sam,7,2
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,UNITED STATES SENATOR - REP,Geraldine Sam,7,2
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,UNITED STATES SENATOR - REP,Stefano de Stefano,12,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,UNITED STATES SENATOR - REP,Stefano de Stefano,12,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,UNITED STATES SENATOR - REP,Mary Miller,16,9
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,UNITED STATES SENATOR - REP,Mary Miller,16,9
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,UNITED STATES SENATOR - REP,Ted Cruz,106,66
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,UNITED STATES SENATOR - REP,Ted Cruz,106,66
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,"DISTRICT 25, UNITED STATES REPRESENTATIVE - REP",Roger Williams,113,70
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,"DISTRICT 25, UNITED STATES REPRESENTATIVE - REP",Roger Williams,113,70
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,GOVERNOR - REP,Greg Abbott,120,74
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,GOVERNOR - REP,Greg Abbott,120,74
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,GOVERNOR - REP,Barbara Krueger,22,12
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,GOVERNOR - REP,Barbara Krueger,22,12
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,GOVERNOR - REP,SECEDE Kilgore,3,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,GOVERNOR - REP,SECEDE Kilgore,3,1
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,LIEUTENANT GOVERNOR - REP,Dan Patrick,105,62
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,LIEUTENANT GOVERNOR - REP,Dan Patrick,105,62
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,LIEUTENANT GOVERNOR - REP,Scott Milder,44,27
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,LIEUTENANT GOVERNOR - REP,Scott Milder,44,27
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,ATTORNEY GENERAL - REP,Ken Paxton,115,70
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,ATTORNEY GENERAL - REP,Ken Paxton,115,70
Travis County Republican Primary Election,3/6/2018,Joint Primary Election,2,1,358,5107,COMPTROLLER OF PUBLIC ACCOUNTS - REP,Glenn Hegar,112,67
