Political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,,precinct_number,reg_voters,REP Ballots Cast,DEM Ballots Cast,NON Ballots Cast,race_name,candidate_name,party code,election_votes,early_votes,Absentee Voting Votes,Early Voting Votes
,,,,,,8,1077,335,52,0,"Justice of the Peace,
Precinct No. 4",Wade Runnels,,76,,19,21
,,,,,,8,1077,335,52,0,"Justice of the Peace,
Precinct No. 4",Greg Magee,,150,,11,39
,,,,,,8,1077,335,52,0,County Chairman,Dwayne Wright,,185,,25,41
,,,,,,8,1077,335,52,0,United States Senator,Sema Hernandez,,13,,2,2
,,,,,,8,1077,335,52,0,United States Senator,Beto O'Rourke,,7,,3,4
,,,,,,8,1077,335,52,0,United States Senator,Edward Kimbrough,,10,,2,3
,,,,,,8,1077,335,52,0,"United States Representative, District No. 8",Steven David,,29,,9,9
,,,,,,8,1077,335,52,0,Governor,Adrian Ocegueda,,3,,0,3
,,,,,,8,1077,335,52,0,Governor,Andrew White,,13,,4,3
,,,,,,8,1077,335,52,0,Governor,Grady Yarbrough,,2,,2,0
,,,,,,8,1077,335,52,0,Governor,Lupe Valdez,,5,,1,2
,,,,,,8,1077,335,52,0,Governor,"Cedric Davis, Sr.",,2,,0,0
,,,,,,8,1077,335,52,0,Governor,James Jolly Clark,,1,,0,1
,,,,,,8,1077,335,52,0,Governor,Tom Wakely,,0,,0,0
,,,,,,8,1077,335,52,0,Governor,Jeffrey Payne,,2,,2,0
,,,,,,8,1077,335,52,0,Governor,Joe Mumbach,,0,,0,0
,,,,,,8,1077,335,52,0,Lieutenant Governor,Michael Cooper,,13,,5,6
,,,,,,8,1077,335,52,0,Lieutenant Governor,Mike Collier,,16,,4,3
,,,,,,8,1077,335,52,0,Attorney General,Justin Nelson,,28,,9,9
,,,,,,8,1077,335,52,0,Comptroller of Public Accounts,Tim Mahoney,,19,,5,6
,,,,,,8,1077,335,52,0,Comptroller of Public Accounts,Joi Chevalier,,10,,3,3
,,,,,,8,1077,335,52,0,Commissioner of the General Land Office,Miguel Suazo,,13,,2,4
,,,,,,8,1077,335,52,0,Commissioner of the General Land Office,Tex Morgan,,15,,6,5
,,,,,,8,1077,335,52,0,Commissioner of Agriculture,Kim Olson,,28,,8,9
,,,,,,8,1077,335,52,0,Railroad Commissioner,Roman McAllen,,13,,5,7
,,,,,,8,1077,335,52,0,Railroad Commissioner,Chris Spellmon,,14,,3,2
,,,,,,8,1077,335,52,0,"Justice, Supreme Court, Place 2",Steven Kirkland,,28,,7,9
,,,,,,8,1077,335,52,0,"Justice, Supreme Court, Place 4",R.K. Sandill,,28,,8,9
,,,,,,8,1077,335,52,0,"Justice, Supreme Court, Place 6",Kathy Cheng,,28,,7,9
,,,,,,8,1077,335,52,0,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,,28,,8,9
,,,,,,8,1077,335,52,0,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,,28,,8,9
,,,,,,8,1077,335,52,0,"State Senator, District No. 3",Shirley Layton,,27,,8,9
,,,,,,8,1077,335,52,0,"State Representative,
District No. 18",Fred Lemond,,27,,8,8
,,,,,,8,1077,335,52,0,County Judge,Earl Brown,,28,,8,9
,,,,,,8,1077,335,52,0,County Chairman,Sunny Garbarino,,27,,8,9
,,,,,,8,1077,335,52,0,Proposition #1,Yes,,30,,9,9
,,,,,,8,1077,335,52,0,Proposition #1,No,,1,,0,1
,,,,,,8,1077,335,52,0,Proposition #2,Yes,,27,,9,8
,,,,,,8,1077,335,52,0,Proposition #2,No,,2,,0,2
,,,,,,8,1077,335,52,0,Proposition #3,Yes,,31,,9,10
,,,,,,8,1077,335,52,0,Proposition #3,No,,0,,0,0
,,,,,,8,1077,335,52,0,Proposition #4,Yes,,28,,9,8
,,,,,,8,1077,335,52,0,Proposition #4,No,,0,,0,2
,,,,,,8,1077,335,52,0,Proposition #5,Yes,,28,,9,9
,,,,,,8,1077,335,52,0,Proposition #5,No,,0,,0,1
,,,,,,8,1077,335,52,0,Proposition #6,Yes,,30,,9,10
,,,,,,8,1077,335,52,0,Proposition #6,No,,0,,0,0
,,,,,,8,1077,335,52,0,Proposition #7,Yes,,27,,9,9
,,,,,,8,1077,335,52,0,Proposition #7,No,,2,,0,1
,,,,,,8,1077,335,52,0,Proposition #8,Yes,,28,,9,7
,,,,,,8,1077,335,52,0,Proposition #8,No,,1,,0,3
,,,,,,8,1077,335,52,0,Proposition #9,Yes,,27,,9,8
,,,,,,8,1077,335,52,0,Proposition #9,No,,1,,0,2
,,,,,,8,1077,335,52,0,Proposition #10,Yes,,28,,9,10
,,,,,,8,1077,335,52,0,Proposition #10,No,,2,,0,0
,,,,,,8,1077,335,52,0,Proposition #11,Yes,,26,,9,8
,,,,,,8,1077,335,52,0,Proposition #11,No,,3,,0,0
,,,,,,8,1077,335,52,0,Proposition #12,Yes,,30,,9,9
,,,,,,8,1077,335,52,0,Proposition #12,No,,0,,0,1
,,,,,,8,1077,335,52,0,Proposition 1,YES,,137,,13,36
,,,,,,8,1077,335,52,0,Proposition 1,NO,,78,,18,18
,,,,,,8,1077,335,52,0,Proposition 2,YES,,203,,29,47
,,,,,,8,1077,335,52,0,Proposition 2,NO,,15,,2,4
,,,,,,8,1077,335,52,0,Proposition 3,YES,,174,,30,39
,,,,,,8,1077,335,52,0,Proposition 3,NO,,38,,1,10
,,,,,,8,1077,335,52,0,Proposition 4,YES,,197,,30,49
,,,,,,8,1077,335,52,0,Proposition 4,NO,,15,,2,4
,,,,,,8,1077,335,52,0,Proposition 5,YES,,187,,30,40
,,,,,,8,1077,335,52,0,Proposition 5,NO,,28,,2,11
,,,,,,8,1077,335,52,0,Proposition 6,YES,,207,,32,56
,,,,,,8,1077,335,52,0,Proposition 6,NO,,10,,0,1
,,,,,,8,1077,335,52,0,Proposition 7,YES,,143,,21,36
,,,,,,8,1077,335,52,0,Proposition 7,NO,,72,,11,18
,,,,,,8,1077,335,52,0,Proposition 8,YES,,210,,32,54
,,,,,,8,1077,335,52,0,Proposition 8,NO,,10,,0,2
,,,,,,8,1077,335,52,0,Proposition 9,YES,,190,,28,45
,,,,,,8,1077,335,52,0,Proposition 9,NO,,30,,4,9
,,,,,,8,1077,335,52,0,Proposition 10,YES,,207,,31,51
,,,,,,8,1077,335,52,0,Proposition 10,NO,,9,,1,2
,,,,,,8,1077,335,52,0,Proposition 11,YES,,195,,30,51
,,,,,,8,1077,335,52,0,Proposition 11,NO,,24,,2,5
,,,,,,10,551,202,13,0,United States Senator,"Bruce Jacobson, Jr.",,7,,0,4
,,,,,,10,551,202,13,0,United States Senator,Mary Miller,,4,,0,4
,,,,,,10,551,202,13,0,United States Senator,Geraldine Sam,,0,,0,0
,,,,,,10,551,202,13,0,United States Senator,Ted Cruz,,101,,7,61
,,,,,,10,551,202,13,0,United States Senator,Stefano de Stefano,,0,,0,1
,,,,,,10,551,202,13,0,"United States Representative, District No. 8",Kevin Brady,,106,,3,61
,,,,,,10,551,202,13,0,Governor,SECEDE Kilgore,,0,,0,2
,,,,,,10,551,202,13,0,Governor,Barbara Krueger,,7,,0,11
,,,,,,10,551,202,13,0,Governor,Greg Abbott,,108,,7,58
,,,,,,10,551,202,13,0,Lieutenant Governor,Dan Patrick,,97,,7,49
,,,,,,10,551,202,13,0,Lieutenant Governor,Scott Milder,,15,,0,18
,,,,,,10,551,202,13,0,Attorney General,Ken Paxton,,103,,5,62
,,,,,,10,551,202,13,0,Comptroller of Public Accounts,Glenn Hegar,,96,,6,55
,,,,,,10,551,202,13,0,Commissioner of the General Land Office,Davey Edwards,,12,,1,7
,,,,,,10,551,202,13,0,Commissioner of the General Land Office,Jerry Patterson,,17,,4,19
,,,,,,10,551,202,13,0,Commissioner of the General Land Office,George P. Bush,,73,,2,32
,,,,,,10,551,202,13,0,Commissioner of the General Land Office,Rick Range,,3,,0,4
,,,,,,10,551,202,13,0,Commissioner of Agriculture,Trey Blocker,,18,,3,12
,,,,,,10,551,202,13,0,Commissioner of Agriculture,Jim Hogan,,32,,2,15
,,,,,,10,551,202,13,0,Commissioner of Agriculture,Sid Miller,,42,,2,28
,,,,,,10,551,202,13,0,Railroad Commissioner,Christi Craddick,,65,,5,37
,,,,,,10,551,202,13,0,Railroad Commissioner,Weston Martinez,,25,,2,19
,,,,,,10,551,202,13,0,"Justice, Supreme Court, Place 2",Jimmy Blacklock,,90,,6,53
,,,,,,10,551,202,13,0,"Justice, Supreme Court, Place 4",John Devine,,89,,6,52
,,,,,,10,551,202,13,0,"Justice, Supreme Court, Place 6",Jeff Brown,,85,,6,49
,,,,,,10,551,202,13,0,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,,45,,2,28
,,,,,,10,551,202,13,0,"Presiding Judge, Court of Criminal Appeals",David Bridges,,45,,5,28
,,,,,,10,551,202,13,0,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,,82,,6,53
,,,,,,10,551,202,13,0,"Judge, Court of Criminal Appeals, Place 8",Dib Waldrip,,7,,3,7
,,,,,,10,551,202,13,0,"Judge, Court of Criminal Appeals, Place 8",Jay Brandon,,41,,0,18
,,,,,,10,551,202,13,0,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,,37,,4,25
,,,,,,10,551,202,13,0,"State Senator, District No. 3",Robert Nichols,,88,,4,53
,,,,,,10,551,202,13,0,"State Representative,
District No. 18",Ernest Bailes,,86,,2,62
,,,,,,10,551,202,13,0,"State Representative,
District No. 18",Emily Kebodeaux Cook,,29,,3,11
,,,,,,10,551,202,13,0,"Justice, 9th Court of Appeals District, Place No. 3",Leanne Johnson,,85,,3,54
,,,,,,10,551,202,13,0,"Justice, 9th Court of Appeals District, Place No. 4",Hollis Horton,,83,,3,53
,,,,,,10,551,202,13,0,"District Judge, 258th Judicial District",John Wells,,40,,2,26
,,,,,,10,551,202,13,0,"District Judge, 258th Judicial District",Travis Kitchens,,26,,2,21
,,,,,,10,551,202,13,0,"District Judge, 258th Judicial District",Shelly Bush Sitton,,25,,1,18
,,,,,,10,551,202,13,0,Criminal District Attorney,Robert H. Trapp,,101,,4,68
,,,,,,10,551,202,13,0,County Judge,Robert L. Reynolds,,28,,3,12
,,,,,,10,551,202,13,0,County Judge,Fritz Faulkner,,74,,3,54
,,,,,,10,551,202,13,0,County Judge,Steve Roberts,,13,,0,9
,,,,,,10,551,202,13,0,District Clerk,Bill Cooke,,33,,3,14
,,,,,,10,551,202,13,0,District Clerk,Tammy Currie,,67,,2,51
,,,,,,10,551,202,13,0,County Clerk,Dawn Wright,,93,,4,48
,,,,,,10,551,202,13,0,County Clerk,Silvia Haro,,10,,1,17
,,,,,,10,551,202,13,0,"County Tax Assessor-Collector 
(unexpired term)",Betty Davis,,74,,3,58
,,,,,,10,551,202,13,0,"County Tax Assessor-Collector 
(unexpired term)",Ray McCoppin,,34,,3,12
,,,,,,10,551,202,13,0,County Treasurer,DeeDee Adams,,65,,4,40
,,,,,,10,551,202,13,0,County Treasurer,Janice Chamblee,,45,,1,26
,,,,,,10,551,202,13,0,"Justice of the Peace,
Precinct No. 3",Randy Ellisor,,104,,6,68
,,,,,,10,551,202,13,0,County Chairman,Dwayne Wright,,97,,3,59
,,,,,,10,551,202,13,0,United States Senator,Sema Hernandez,,0,,0,0
,,,,,,10,551,202,13,0,United States Senator,Beto O'Rourke,,3,,2,3
,,,,,,10,551,202,13,0,United States Senator,Edward Kimbrough,,2,,0,2
,,,,,,10,551,202,13,0,"United States Representative, District No. 8",Steven David,,5,,2,4
,,,,,,10,551,202,13,0,Governor,Adrian Ocegueda,,1,,0,0
,,,,,,10,551,202,13,0,Governor,Andrew White,,3,,2,3
,,,,,,10,551,202,13,0,Governor,Grady Yarbrough,,0,,0,1
,,,,,,10,551,202,13,0,Governor,Lupe Valdez,,0,,0,1
,,,,,,10,551,202,13,0,Governor,"Cedric Davis, Sr.",,1,,0,0
,,,,,,10,551,202,13,0,Governor,James Jolly Clark,,0,,0,0
,,,,,,10,551,202,13,0,Governor,Tom Wakely,,0,,0,0
,,,,,,10,551,202,13,0,Governor,Jeffrey Payne,,0,,0,0
,,,,,,10,551,202,13,0,Governor,Joe Mumbach,,0,,0,0
,,,,,,10,551,202,13,0,Lieutenant Governor,Michael Cooper,,0,,2,2
,,,,,,10,551,202,13,0,Lieutenant Governor,Mike Collier,,5,,0,3
,,,,,,10,551,202,13,0,Attorney General,Justin Nelson,,5,,2,4
,,,,,,10,551,202,13,0,Comptroller of Public Accounts,Tim Mahoney,,2,,2,3
,,,,,,10,551,202,13,0,Comptroller of Public Accounts,Joi Chevalier,,2,,0,2
,,,,,,10,551,202,13,0,Commissioner of the General Land Office,Miguel Suazo,,5,,0,3
,,,,,,10,551,202,13,0,Commissioner of the General Land Office,Tex Morgan,,0,,2,2
,,,,,,10,551,202,13,0,Commissioner of Agriculture,Kim Olson,,5,,2,4
,,,,,,10,551,202,13,0,Railroad Commissioner,Roman McAllen,,1,,0,4
,,,,,,10,551,202,13,0,Railroad Commissioner,Chris Spellmon,,4,,2,1
,,,,,,10,551,202,13,0,"Justice, Supreme Court, Place 2",Steven Kirkland,,5,,2,4
,,,,,,10,551,202,13,0,"Justice, Supreme Court, Place 4",R.K. Sandill,,5,,2,4
,,,,,,10,551,202,13,0,"Justice, Supreme Court, Place 6",Kathy Cheng,,5,,2,4
,,,,,,10,551,202,13,0,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,,4,,2,4
,,,,,,10,551,202,13,0,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,,4,,2,4
,,,,,,10,551,202,13,0,"State Senator, District No. 3",Shirley Layton,,5,,2,5
,,,,,,10,551,202,13,0,"State Representative,
District No. 18",Fred Lemond,,5,,2,4
,,,,,,10,551,202,13,0,County Judge,Earl Brown,,4,,2,4
,,,,,,10,551,202,13,0,County Chairman,Sunny Garbarino,,4,,2,4
,,,,,,10,551,202,13,0,Proposition #1,Yes,,4,,0,5
,,,,,,10,551,202,13,0,Proposition #1,No,,0,,2,0
,,,,,,10,551,202,13,0,Proposition #2,Yes,,4,,2,5
,,,,,,10,551,202,13,0,Proposition #2,No,,0,,0,0
,,,,,,10,551,202,13,0,Proposition #3,Yes,,5,,2,5
,,,,,,10,551,202,13,0,Proposition #3,No,,0,,0,0
,,,,,,10,551,202,13,0,Proposition #4,Yes,,5,,2,5
,,,,,,10,551,202,13,0,Proposition #4,No,,0,,0,0
,,,,,,10,551,202,13,0,Proposition #5,Yes,,5,,2,4
,,,,,,10,551,202,13,0,Proposition #5,No,,0,,0,1
,,,,,,10,551,202,13,0,Proposition #6,Yes,,5,,2,5
,,,,,,10,551,202,13,0,Proposition #6,No,,0,,0,0
,,,,,,10,551,202,13,0,Proposition #7,Yes,,5,,2,5
,,,,,,10,551,202,13,0,Proposition #7,No,,0,,0,0
,,,,,,10,551,202,13,0,Proposition #8,Yes,,5,,0,5
,,,,,,10,551,202,13,0,Proposition #8,No,,0,,2,0
,,,,,,10,551,202,13,0,Proposition #9,Yes,,5,,0,5
,,,,,,10,551,202,13,0,Proposition #9,No,,0,,2,0
,,,,,,10,551,202,13,0,Proposition #10,Yes,,5,,0,4
,,,,,,10,551,202,13,0,Proposition #10,No,,0,,2,1
,,,,,,10,551,202,13,0,Proposition #11,Yes,,5,,2,5
,,,,,,10,551,202,13,0,Proposition #11,No,,0,,0,0
,,,,,,10,551,202,13,0,Proposition #12,Yes,,4,,2,5
,,,,,,10,551,202,13,0,Proposition #12,No,,0,,0,0
,,,,,,10,551,202,13,0,Proposition 1,YES,,76,,6,45
,,,,,,10,551,202,13,0,Proposition 1,NO,,34,,2,21
,,,,,,10,551,202,13,0,Proposition 2,YES,,109,,7,67
,,,,,,10,551,202,13,0,Proposition 2,NO,,7,,1,2
,,,,,,10,551,202,13,0,Proposition 3,YES,,100,,5,54
,,,,,,10,551,202,13,0,Proposition 3,NO,,11,,2,16
,,,,,,10,551,202,13,0,Proposition 4,YES,,102,,7,63
,,,,,,10,551,202,13,0,Proposition 4,NO,,12,,0,8
,,,,,,10,551,202,13,0,Proposition 5,YES,,100,,7,56
,,,,,,10,551,202,13,0,Proposition 5,NO,,12,,0,14
,,,,,,10,551,202,13,0,Proposition 6,YES,,112,,8,66
,,,,,,10,551,202,13,0,Proposition 6,NO,,3,,0,4
,,,,,,10,551,202,13,0,Proposition 7,YES,,94,,6,42
,,,,,,10,551,202,13,0,Proposition 7,NO,,22,,2,27
,,,,,,10,551,202,13,0,Proposition 8,YES,,115,,8,67
,,,,,,10,551,202,13,0,Proposition 8,NO,,2,,0,4
,,,,,,10,551,202,13,0,Proposition 9,YES,,104,,7,62
,,,,,,10,551,202,13,0,Proposition 9,NO,,13,,0,10
,,,,,,10,551,202,13,0,Proposition 10,YES,,110,,7,67
,,,,,,10,551,202,13,0,Proposition 10,NO,,4,,1,4
,,,,,,10,551,202,13,0,Proposition 11,YES,,107,,8,62
,,,,,,10,551,202,13,0,Proposition 11,NO,,8,,0,9
,,,,,,13,681,163,16,0,United States Senator,"Bruce Jacobson, Jr.",,1,,2,2
,,,,,,13,681,163,16,0,United States Senator,Mary Miller,,2,,0,2
,,,,,,13,681,163,16,0,United States Senator,Geraldine Sam,,0,,1,0
,,,,,,13,681,163,16,0,United States Senator,Ted Cruz,,82,,11,56
,,,,,,13,681,163,16,0,United States Senator,Stefano de Stefano,,0,,0,1
,,,,,,13,681,163,16,0,"United States Representative, District No. 8",Kevin Brady,,79,,13,58
,,,,,,13,681,163,16,0,Governor,SECEDE Kilgore,,1,,0,2
,,,,,,13,681,163,16,0,Governor,Barbara Krueger,,3,,0,3
,,,,,,13,681,163,16,0,Governor,Greg Abbott,,81,,14,57
,,,,,,13,681,163,16,0,Lieutenant Governor,Dan Patrick,,75,,14,50
,,,,,,13,681,163,16,0,Lieutenant Governor,Scott Milder,,7,,0,13
,,,,,,13,681,163,16,0,Attorney General,Ken Paxton,,81,,14,60
,,,,,,13,681,163,16,0,Comptroller of Public Accounts,Glenn Hegar,,73,,14,56
,,,,,,13,681,163,16,0,Commissioner of the General Land Office,Davey Edwards,,0,,2,6
,,,,,,13,681,163,16,0,Commissioner of the General Land Office,Jerry Patterson,,23,,1,23
,,,,,,13,681,163,16,0,Commissioner of the General Land Office,George P. Bush,,50,,11,31
,,,,,,13,681,163,16,0,Commissioner of the General Land Office,Rick Range,,3,,0,1
,,,,,,13,681,163,16,0,Commissioner of Agriculture,Trey Blocker,,16,,2,8
,,,,,,13,681,163,16,0,Commissioner of Agriculture,Jim Hogan,,16,,1,18
,,,,,,13,681,163,16,0,Commissioner of Agriculture,Sid Miller,,37,,11,32
,,,,,,13,681,163,16,0,Railroad Commissioner,Christi Craddick,,58,,9,38
,,,,,,13,681,163,16,0,Railroad Commissioner,Weston Martinez,,11,,5,21
,,,,,,13,681,163,16,0,"Justice, Supreme Court, Place 2",Jimmy Blacklock,,68,,14,57
,,,,,,13,681,163,16,0,"Justice, Supreme Court, Place 4",John Devine,,71,,14,57
,,,,,,13,681,163,16,0,"Justice, Supreme Court, Place 6",Jeff Brown,,70,,14,55
,,,,,,13,681,163,16,0,"Presiding Judge, Court of Criminal Appeals",Sharon Keller,,28,,8,23
,,,,,,13,681,163,16,0,"Presiding Judge, Court of Criminal Appeals",David Bridges,,37,,6,31
,,,,,,13,681,163,16,0,"Judge, Court of Criminal Appeals, Place 7",Barbara Parker Hervey,,69,,14,55
,,,,,,13,681,163,16,0,"Judge, Court of Criminal Appeals, Place 8",Dib Waldrip,,6,,5,10
,,,,,,13,681,163,16,0,"Judge, Court of Criminal Appeals, Place 8",Jay Brandon,,23,,1,22
,,,,,,13,681,163,16,0,"Judge, Court of Criminal Appeals, Place 8",Michelle Slaughter,,42,,8,22
,,,,,,13,681,163,16,0,"State Senator, District No. 3",Robert Nichols,,73,,12,59
,,,,,,13,681,163,16,0,"State Representative,
District No. 18",Ernest Bailes,,58,,10,47
,,,,,,13,681,163,16,0,"State Representative,
District No. 18",Emily Kebodeaux Cook,,26,,3,15
,,,,,,13,681,163,16,0,"Justice, 9th Court of Appeals District, Place No. 3",Leanne Johnson,,69,,13,55
,,,,,,13,681,163,16,0,"Justice, 9th Court of Appeals District, Place No. 4",Hollis Horton,,69,,13,54
,,,,,,13,681,163,16,0,"District Judge, 258th Judicial District",John Wells,,32,,6,27
,,,,,,13,681,163,16,0,"District Judge, 258th Judicial District",Travis Kitchens,,14,,3,10
,,,,,,13,681,163,16,0,"District Judge, 258th Judicial District",Shelly Bush Sitton,,20,,4,18
,,,,,,13,681,163,16,0,Criminal District Attorney,Robert H. Trapp,,76,,13,56
,,,,,,13,681,163,16,0,County Judge,Robert L. Reynolds,,35,,6,32
,,,,,,13,681,163,16,0,County Judge,Fritz Faulkner,,35,,1,23
,,,,,,13,681,163,16,0,County Judge,Steve Roberts,,11,,6,6
,,,,,,13,681,163,16,0,District Clerk,Bill Cooke,,21,,5,23
,,,,,,13,681,163,16,0,District Clerk,Tammy Currie,,48,,8,36
,,,,,,13,681,163,16,0,County Clerk,Dawn Wright,,60,,11,56
,,,,,,13,681,163,16,0,County Clerk,Silvia Haro,,11,,2,4
,,,,,,13,681,163,16,0,"County Tax Assessor-Collector 
(unexpired term)",Betty Davis,,49,,12,39
,,,,,,13,681,163,16,0,"County Tax Assessor-Collector 
(unexpired term)",Ray McCoppin,,24,,1,22
,,,,,,13,681,163,16,0,County Treasurer,DeeDee Adams,,40,,10,35
,,,,,,13,681,163,16,0,County Treasurer,Janice Chamblee,,33,,3,24
,,,,,,13,681,163,16,0,"Justice of the Peace,
Precinct No. 1",Tracy Shipley,,4,,5,8
,,,,,,13,681,163,16,0,"Justice of the Peace,
Precinct No. 1",Dianne Griffith,,7,,0,4
,,,,,,13,681,163,16,0,"Justice of the Peace,
Precinct No. 1",Cliff Love,,2,,0,2
,,,,,,13,681,163,16,0,"Justice of the Peace,
Precinct No. 1",Jodie Richey Jones,,12,,0,5
,,,,,,13,681,163,16,0,"Justice of the Peace,
Precinct No. 1",John Lovett,,10,,2,15
,,,,,,13,681,163,16,0,"Justice of the Peace,
Precinct No. 1",Christina McGee,,43,,6,26
,,,,,,13,681,163,16,0,County Chairman,Dwayne Wright,,69,,13,52
,,,,,,13,681,163,16,0,United States Senator,Sema Hernandez,,0,,0,0
,,,,,,13,681,163,16,0,United States Senator,Beto O'Rourke,,7,,0,0
,,,,,,13,681,163,16,0,United States Senator,Edward Kimbrough,,6,,1,1
,,,,,,13,681,163,16,0,"United States Representative, District No. 8",Steven David,,12,,1,1
,,,,,,13,681,163,16,0,Governor,Adrian Ocegueda,,1,,0,0
,,,,,,13,681,163,16,0,Governor,Andrew White,,9,,1,0
,,,,,,13,681,163,16,0,Governor,Grady Yarbrough,,2,,0,1
,,,,,,13,681,163,16,0,Governor,Lupe Valdez,,0,,0,0
,,,,,,13,681,163,16,0,Governor,"Cedric Davis, Sr.",,0,,0,0
,,,,,,13,681,163,16,0,Governor,James Jolly Clark,,0,,0,0
,,,,,,13,681,163,16,0,Governor,Tom Wakely,,0,,0,0
,,,,,,13,681,163,16,0,Governor,Jeffrey Payne,,1,,0,0
,,,,,,13,681,163,16,0,Governor,Joe Mumbach,,0,,0,0
,,,,,,13,681,163,16,0,Lieutenant Governor,Michael Cooper,,5,,1,1
,,,,,,13,681,163,16,0,Lieutenant Governor,Mike Collier,,8,,0,0
,,,,,,13,681,163,16,0,Attorney General,Justin Nelson,,11,,1,1
,,,,,,13,681,163,16,0,Comptroller of Public Accounts,Tim Mahoney,,8,,1,1
,,,,,,13,681,163,16,0,Comptroller of Public Accounts,Joi Chevalier,,5,,0,0
,,,,,,13,681,163,16,0,Commissioner of the General Land Office,Miguel Suazo,,5,,0,0
,,,,,,13,681,163,16,0,Commissioner of the General Land Office,Tex Morgan,,8,,1,1
,,,,,,13,681,163,16,0,Commissioner of Agriculture,Kim Olson,,12,,1,1
,,,,,,13,681,163,16,0,Railroad Commissioner,Roman McAllen,,9,,1,0
,,,,,,13,681,163,16,0,Railroad Commissioner,Chris Spellmon,,4,,0,1
,,,,,,13,681,163,16,0,"Justice, Supreme Court, Place 2",Steven Kirkland,,13,,1,0
,,,,,,13,681,163,16,0,"Justice, Supreme Court, Place 4",R.K. Sandill,,12,,1,0
,,,,,,13,681,163,16,0,"Justice, Supreme Court, Place 6",Kathy Cheng,,12,,1,0
,,,,,,13,681,163,16,0,"Presiding Judge, Court of Criminal Appeals",Maria T. (Terri) Jackson,,11,,1,1
,,,,,,13,681,163,16,0,"Judge, Court of Criminal Appeals, Place 7",Ramona Franklin,,11,,1,0
,,,,,,13,681,163,16,0,"State Senator, District No. 3",Shirley Layton,,11,,1,1
,,,,,,13,681,163,16,0,"State Representative,
District No. 18",Fred Lemond,,11,,1,0
,,,,,,13,681,163,16,0,County Judge,Earl Brown,,12,,1,1
,,,,,,13,681,163,16,0,County Chairman,Sunny Garbarino,,13,,1,0
,,,,,,13,681,163,16,0,Proposition #1,Yes,,14,,1,0
,,,,,,13,681,163,16,0,Proposition #1,No,,0,,0,1
,,,,,,13,681,163,16,0,Proposition #2,Yes,,13,,1,1
,,,,,,13,681,163,16,0,Proposition #2,No,,1,,0,0
,,,,,,13,681,163,16,0,Proposition #3,Yes,,13,,1,0
,,,,,,13,681,163,16,0,Proposition #3,No,,1,,0,1
,,,,,,13,681,163,16,0,Proposition #4,Yes,,14,,1,1
,,,,,,13,681,163,16,0,Proposition #4,No,,0,,0,0
,,,,,,13,681,163,16,0,Proposition #5,Yes,,14,,1,0
,,,,,,13,681,163,16,0,Proposition #5,No,,0,,0,0
,,,,,,13,681,163,16,0,Proposition #6,Yes,,14,,1,1
,,,,,,13,681,163,16,0,Proposition #6,No,,0,,0,0
,,,,,,13,681,163,16,0,Proposition #7,Yes,,14,,1,1
,,,,,,13,681,163,16,0,Proposition #7,No,,0,,0,0
,,,,,,13,681,163,16,0,Proposition #8,Yes,,12,,1,0
,,,,,,13,681,163,16,0,Proposition #8,No,,2,,0,1
,,,,,,13,681,163,16,0,Proposition #9,Yes,,13,,1,1
,,,,,,13,681,163,16,0,Proposition #9,No,,1,,0,0
,,,,,,13,681,163,16,0,Proposition #10,Yes,,14,,1,1
,,,,,,13,681,163,16,0,Proposition #10,No,,0,,0,0
,,,,,,13,681,163,16,0,Proposition #11,Yes,,13,,1,0
,,,,,,13,681,163,16,0,Proposition #11,No,,1,,0,1
,,,,,,13,681,163,16,0,Proposition #12,Yes,,14,,1,1
,,,,,,13,681,163,16,0,Proposition #12,No,,0,,0,0
,,,,,,13,681,163,16,0,Proposition 1,YES,,48,,8,40
,,,,,,13,681,163,16,0,Proposition 1,NO,,32,,6,17
,,,,,,13,681,163,16,0,Proposition 2,YES,,79,,11,55
,,,,,,13,681,163,16,0,Proposition 2,NO,,4,,3,6
,,,,,,13,681,163,16,0,Proposition 3,YES,,73,,13,57
,,,,,,13,681,163,16,0,Proposition 3,NO,,8,,1,4
,,,,,,13,681,163,16,0,Proposition 4,YES,,78,,14,56
,,,,,,13,681,163,16,0,Proposition 4,NO,,7,,0,4
,,,,,,13,681,163,16,0,Proposition 5,YES,,75,,14,49
,,,,,,13,681,163,16,0,Proposition 5,NO,,9,,0,13
,,,,,,13,681,163,16,0,Proposition 6,YES,,82,,14,57
,,,,,,13,681,163,16,0,Proposition 6,NO,,2,,0,6
,,,,,,13,681,163,16,0,Proposition 7,YES,,62,,10,42
,,,,,,13,681,163,16,0,Proposition 7,NO,,20,,4,18
,,,,,,13,681,163,16,0,Proposition 8,YES,,84,,14,62
,,,,,,13,681,163,16,0,Proposition 8,NO,,0,,0,1
,,,,,,13,681,163,16,0,Proposition 9,YES,,84,,14,56
