political_subdivision,election_date,election_name,total provision ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,candidate_name,party_code,early_votes,election_votes
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"Chief Justice, 13th Court of Appeals District",Ray Thomas,DEM,3,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"Chief Justice, 13th Court of Appeals District",Dori Contreras,DEM,17,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"Justice, 13th Court of Appeals District, Place No. 2",Nora Longoria,DEM,18,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"Justice, 13th Court of Appeals District, Place No. 4",Rudy Delgado,DEM,17,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"Justice, 13th Court of Appeals District, Place No. 5",Gina Benavides,DEM,18,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,District Clerk,Sara Trevino,DEM,19,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,County Clerk,Susana Moron,DEM,21,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,"Justice of the Peace, Precinct No. 3",Abel Suniga,DEM,20,8
Bee County,3/6/2018,2018 Democrat Primary,8,7,19,648,County Chairman,Dela Castillo,DEM,21,8
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #1 Right to a 21st Century Public Education:,Yes,,40,42
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #1 Right to a 21st Century Public Education:,No,,1,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #2 Student Loan Debt:,Yes,,39,41
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #2 Student Loan Debt:,No,,2,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #3 Right to Healthcare:,Yes,,38,41
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #3 Right to Healthcare:,No,,3,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #4 Right to Economic Security:,Yes,,39,40
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #4 Right to Economic Security:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #5 National Jobs Program:,Yes,,38,38
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #5 National Jobs Program:,No,,1,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,41,41
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #7 Right to Dignity & Respect:,Yes,,41,41
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #7 Right to Dignity & Respect:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #8 Right to Housing:,Yes,,37,38
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #8 Right to Housing:,No,,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #9 Right to Vote:,Yes,,40,39
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #9 Right to Vote:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,39,38
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #10 Right to a Fair Criminal Justice System:,No,,1,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #11 Immigrant Rights:,Yes,,39,40
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #11 Immigrant Rights:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #12 Right to Fair Taxation:,Yes,,39,40
Bee County,3/6/2018,2018 Democrat Primary,8,7,1,2147,Proposition #12 Right to Fair Taxation:,No,,1,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #1 Right to a 21st Century Public Education:,Yes,,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #1 Right to a 21st Century Public Education:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #2 Student Loan Debt:,Yes,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #2 Student Loan Debt:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #3 Right to Healthcare:,Yes,,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #3 Right to Healthcare:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #4 Right to Economic Security:,Yes,,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #4 Right to Economic Security:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #5 National Jobs Program:,Yes,,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #5 National Jobs Program:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #7 Right to Dignity & Respect:,Yes,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #7 Right to Dignity & Respect:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #8 Right to Housing:,Yes,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #8 Right to Housing:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #9 Right to Vote:,Yes,,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #9 Right to Vote:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #10 Right to a Fair Criminal Justice System:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #11 Immigrant Rights:,Yes,,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #11 Immigrant Rights:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #12 Right to Fair Taxation:,Yes,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,2,274,Proposition #12 Right to Fair Taxation:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #1 Right to a 21st Century Public Education:,Yes,,38,30
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #1 Right to a 21st Century Public Education:,No,,3,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #2 Student Loan Debt:,Yes,,38,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #2 Student Loan Debt:,No,,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #3 Right to Healthcare:,Yes,,36,30
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #3 Right to Healthcare:,No,,5,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #4 Right to Economic Security:,Yes,,38,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #4 Right to Economic Security:,No,,2,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #5 National Jobs Program:,Yes,,36,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #5 National Jobs Program:,No,,4,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,39,29
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #7 Right to Dignity & Respect:,Yes,,38,29
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #7 Right to Dignity & Respect:,No,,2,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #8 Right to Housing:,Yes,,33,26
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #8 Right to Housing:,No,,6,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #9 Right to Vote:,Yes,,35,29
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #9 Right to Vote:,No,,5,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,37,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #10 Right to a Fair Criminal Justice System:,No,,3,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #11 Immigrant Rights:,Yes,,36,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #11 Immigrant Rights:,No,,5,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #12 Right to Fair Taxation:,Yes,,40,28
Bee County,3/6/2018,2018 Democrat Primary,8,7,3,1710,Proposition #12 Right to Fair Taxation:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #1 Right to a 21st Century Public Education:,Yes,,6,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #1 Right to a 21st Century Public Education:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #2 Student Loan Debt:,Yes,,6,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #2 Student Loan Debt:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #3 Right to Healthcare:,Yes,,5,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #3 Right to Healthcare:,No,,1,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #4 Right to Economic Security:,Yes,,6,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #4 Right to Economic Security:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #5 National Jobs Program:,Yes,,6,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #5 National Jobs Program:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,6,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #7 Right to Dignity & Respect:,Yes,,6,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #7 Right to Dignity & Respect:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #8 Right to Housing:,Yes,,3,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #8 Right to Housing:,No,,3,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #9 Right to Vote:,Yes,,6,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #9 Right to Vote:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,5,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #10 Right to a Fair Criminal Justice System:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #11 Immigrant Rights:,Yes,,6,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #11 Immigrant Rights:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #12 Right to Fair Taxation:,Yes,,6,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,4,348,Proposition #12 Right to Fair Taxation:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #1 Right to a 21st Century Public Education:,Yes,,0,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #1 Right to a 21st Century Public Education:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #2 Student Loan Debt:,Yes,,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #2 Student Loan Debt:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #3 Right to Healthcare:,Yes,,0,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #3 Right to Healthcare:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #4 Right to Economic Security:,Yes,,0,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #4 Right to Economic Security:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #5 National Jobs Program:,Yes,,0,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #5 National Jobs Program:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,0,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #7 Right to Dignity & Respect:,Yes,,0,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #7 Right to Dignity & Respect:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #8 Right to Housing:,Yes,,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #8 Right to Housing:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #9 Right to Vote:,Yes,,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #9 Right to Vote:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #10 Right to a Fair Criminal Justice System:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #11 Immigrant Rights:,Yes,,0,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #11 Immigrant Rights:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #12 Right to Fair Taxation:,Yes,,0,4
Bee County,3/6/2018,2018 Democrat Primary,8,7,5,391,Proposition #12 Right to Fair Taxation:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #1 Right to a 21st Century Public Education:,Yes,,65,66
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #1 Right to a 21st Century Public Education:,No,,4,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #2 Student Loan Debt:,Yes,,63,62
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #2 Student Loan Debt:,No,,6,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #3 Right to Healthcare:,Yes,,61,62
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #3 Right to Healthcare:,No,,7,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #4 Right to Economic Security:,Yes,,62,60
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #4 Right to Economic Security:,No,,2,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #5 National Jobs Program:,Yes,,57,54
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #5 National Jobs Program:,No,,2,7
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,62,62
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,1,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #7 Right to Dignity & Respect:,Yes,,60,55
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #7 Right to Dignity & Respect:,No,,4,5
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #8 Right to Housing:,Yes,,52,50
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #8 Right to Housing:,No,,9,10
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #9 Right to Vote:,Yes,,57,52
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #9 Right to Vote:,No,,4,9
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,55,55
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #10 Right to a Fair Criminal Justice System:,No,,5,5
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #11 Immigrant Rights:,Yes,,51,54
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #11 Immigrant Rights:,No,,8,5
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #12 Right to Fair Taxation:,Yes,,59,57
Bee County,3/6/2018,2018 Democrat Primary,8,7,6,1257,Proposition #12 Right to Fair Taxation:,No,,2,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #1 Right to a 21st Century Public Education:,Yes,,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #1 Right to a 21st Century Public Education:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #2 Student Loan Debt:,Yes,,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #2 Student Loan Debt:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #3 Right to Healthcare:,Yes,,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #3 Right to Healthcare:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #4 Right to Economic Security:,Yes,,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #4 Right to Economic Security:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #5 National Jobs Program:,Yes,,1,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #5 National Jobs Program:,No,,2,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #7 Right to Dignity & Respect:,Yes,,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #7 Right to Dignity & Respect:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #8 Right to Housing:,Yes,,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #8 Right to Housing:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #9 Right to Vote:,Yes,,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #9 Right to Vote:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #10 Right to a Fair Criminal Justice System:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #11 Immigrant Rights:,Yes,,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #11 Immigrant Rights:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #12 Right to Fair Taxation:,Yes,,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,8,248,Proposition #12 Right to Fair Taxation:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #1 Right to a 21st Century Public Education:,Yes,,33,36
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #1 Right to a 21st Century Public Education:,No,,3,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #2 Student Loan Debt:,Yes,,35,36
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #2 Student Loan Debt:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #3 Right to Healthcare:,Yes,,33,36
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #3 Right to Healthcare:,No,,2,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #4 Right to Economic Security:,Yes,,35,37
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #4 Right to Economic Security:,No,,1,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #5 National Jobs Program:,Yes,,35,36
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #5 National Jobs Program:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,35,34
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,1,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #7 Right to Dignity & Respect:,Yes,,36,36
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #7 Right to Dignity & Respect:,No,,0,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #8 Right to Housing:,Yes,,35,34
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #8 Right to Housing:,No,,1,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #9 Right to Vote:,Yes,,32,35
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #9 Right to Vote:,No,,3,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,34,33
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #10 Right to a Fair Criminal Justice System:,No,,1,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #11 Immigrant Rights:,Yes,,33,35
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #11 Immigrant Rights:,No,,3,1
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #12 Right to Fair Taxation:,Yes,,34,33
Bee County,3/6/2018,2018 Democrat Primary,8,7,9,780,Proposition #12 Right to Fair Taxation:,No,,2,3
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #1 Right to a 21st Century Public Education:,Yes,,36,22
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #1 Right to a 21st Century Public Education:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #2 Student Loan Debt:,Yes,,35,21
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #2 Student Loan Debt:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #3 Right to Healthcare:,Yes,,35,22
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #3 Right to Healthcare:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #4 Right to Economic Security:,Yes,,36,21
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #4 Right to Economic Security:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #5 National Jobs Program:,Yes,,35,20
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #5 National Jobs Program:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,36,21
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #7 Right to Dignity & Respect:,Yes,,36,20
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #7 Right to Dignity & Respect:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #8 Right to Housing:,Yes,,33,18
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #8 Right to Housing:,No,,3,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #9 Right to Vote:,Yes,,36,19
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #9 Right to Vote:,No,,0,2
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #10 Right to a Fair Criminal Justice System:,Yes,,34,21
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #10 Right to a Fair Criminal Justice System:,No,,2,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #11 Immigrant Rights:,Yes,,36,20
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #11 Immigrant Rights:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #12 Right to Fair Taxation:,Yes,,35,20
Bee County,3/6/2018,2018 Democrat Primary,8,7,10,1625,Proposition #12 Right to Fair Taxation:,No,,1,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #1 Right to a 21st Century Public Education:,Yes,,3,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #1 Right to a 21st Century Public Education:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #2 Student Loan Debt:,Yes,,3,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #2 Student Loan Debt:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #3 Right to Healthcare:,Yes,,3,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #3 Right to Healthcare:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #4 Right to Economic Security:,Yes,,1,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #4 Right to Economic Security:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #5 National Jobs Program:,Yes,,1,6
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,Proposition #5 National Jobs Program:,No,,0,0
Bee County,3/6/2018,2018 Democrat Primary,8,7,11,268,"Proposition #6 Right to Clean Air, Safe Water, and a Healthy Environment:",Yes,,1,6
