political_subdivision,election_date,election_name,total provisional ballots,total provisional ballots counted,precinct_number,reg_voters,race_name,party_code,candidate_name,early_votes,election_votes
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,47 - BS4,3058,Railroad Commissioner,REP,Wayne Christian,63,61
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,47 - BS4,3058,Railroad Commissioner,REP,Sarah Stogner,20,24
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,47 - BS4,3058,"District Judge, 149th Judicial District",REP,Jessica Pulcher,53,39
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,47 - BS4,3058,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,32,45
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,47 - BS4,3058,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,23,26
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,47 - BS4,3058,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,60,56
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,47 - BS4,3058,District Clerk,REP,Dana Read,40,45
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,47 - BS4,3058,District Clerk,REP,Cassandra Tigner,36,35
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,48 - BS3,3382,Attorney General,REP,George P. Bush,50,32
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,48 - BS3,3382,Attorney General,REP,Ken Paxton,90,53
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,48 - BS3,3382,Commissioner of the General Land Office,REP,Tim Westley,47,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,48 - BS3,3382,Commissioner of the General Land Office,REP,Dawn Buckingham,84,47
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,48 - BS3,3382,Railroad Commissioner,REP,Wayne Christian,89,53
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,48 - BS3,3382,Railroad Commissioner,REP,Sarah Stogner,45,22
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,48 - BS3,3382,"District Judge, 149th Judicial District",REP,Jessica Pulcher,70,40
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,48 - BS3,3382,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,72,40
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,48 - BS3,3382,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,93,64
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,48 - BS3,3382,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,48,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,48 - BS3,3382,District Clerk,REP,Dana Read,54,27
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,48 - BS3,3382,District Clerk,REP,Cassandra Tigner,82,47
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,49 - BS3,1881,Attorney General,REP,George P. Bush,27,26
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,49 - BS3,1881,Attorney General,REP,Ken Paxton,105,62
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,49 - BS3,1881,Commissioner of the General Land Office,REP,Tim Westley,28,31
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,49 - BS3,1881,Commissioner of the General Land Office,REP,Dawn Buckingham,102,50
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,49 - BS3,1881,Railroad Commissioner,REP,Wayne Christian,97,52
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,49 - BS3,1881,Railroad Commissioner,REP,Sarah Stogner,34,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,49 - BS3,1881,"District Judge, 149th Judicial District",REP,Jessica Pulcher,86,49
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,49 - BS3,1881,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,46,35
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,49 - BS3,1881,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,48,42
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,49 - BS3,1881,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,83,43
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,49 - BS3,1881,District Clerk,REP,Dana Read,57,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,49 - BS3,1881,District Clerk,REP,Cassandra Tigner,71,52
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,50 - BS2,3078,Attorney General,REP,George P. Bush,11,3
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,50 - BS2,3078,Attorney General,REP,Ken Paxton,10,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,50 - BS2,3078,Commissioner of the General Land Office,REP,Tim Westley,8,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,50 - BS2,3078,Commissioner of the General Land Office,REP,Dawn Buckingham,13,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,50 - BS2,3078,Railroad Commissioner,REP,Wayne Christian,14,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,50 - BS2,3078,Railroad Commissioner,REP,Sarah Stogner,7,6
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,50 - BS2,3078,"District Judge, 149th Judicial District",REP,Jessica Pulcher,15,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,50 - BS2,3078,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,6,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,50 - BS2,3078,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,7,4
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,50 - BS2,3078,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,14,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,50 - BS2,3078,District Clerk,REP,Dana Read,14,6
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,50 - BS2,3078,District Clerk,REP,Cassandra Tigner,6,8
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,51 - BS4,3444,Attorney General,REP,George P. Bush,51,27
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,51 - BS4,3444,Attorney General,REP,Ken Paxton,166,114
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,51 - BS4,3444,Commissioner of the General Land Office,REP,Tim Westley,34,36
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,51 - BS4,3444,Commissioner of the General Land Office,REP,Dawn Buckingham,174,96
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,51 - BS4,3444,Railroad Commissioner,REP,Wayne Christian,157,94
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,51 - BS4,3444,Railroad Commissioner,REP,Sarah Stogner,52,43
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,51 - BS4,3444,"District Judge, 149th Judicial District",REP,Jessica Pulcher,136,70
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,51 - BS4,3444,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,71,64
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,51 - BS4,3444,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,55,58
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,51 - BS4,3444,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,153,75
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,51 - BS4,3444,District Clerk,REP,Dana Read,95,61
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,51 - BS4,3444,District Clerk,REP,Cassandra Tigner,103,59
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,52 - BS4,3134,Attorney General,REP,George P. Bush,23,20
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,52 - BS4,3134,Attorney General,REP,Ken Paxton,84,52
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,52 - BS4,3134,Commissioner of the General Land Office,REP,Tim Westley,22,22
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,52 - BS4,3134,Commissioner of the General Land Office,REP,Dawn Buckingham,80,43
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,52 - BS4,3134,Railroad Commissioner,REP,Wayne Christian,78,43
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,52 - BS4,3134,Railroad Commissioner,REP,Sarah Stogner,26,26
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,52 - BS4,3134,"District Judge, 149th Judicial District",REP,Jessica Pulcher,49,23
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,52 - BS4,3134,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,55,41
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,52 - BS4,3134,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,40,26
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,52 - BS4,3134,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,63,32
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,52 - BS4,3134,District Clerk,REP,Dana Read,66,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,52 - BS4,3134,District Clerk,REP,Cassandra Tigner,35,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,53 - BS2,2849,Attorney General,REP,George P. Bush,7,1
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,53 - BS2,2849,Attorney General,REP,Ken Paxton,7,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,53 - BS2,2849,Commissioner of the General Land Office,REP,Tim Westley,6,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,53 - BS2,2849,Commissioner of the General Land Office,REP,Dawn Buckingham,6,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,53 - BS2,2849,Railroad Commissioner,REP,Wayne Christian,7,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,53 - BS2,2849,Railroad Commissioner,REP,Sarah Stogner,7,2
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,53 - BS2,2849,"District Judge, 149th Judicial District",REP,Jessica Pulcher,6,3
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,53 - BS2,2849,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,6,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,53 - BS2,2849,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,3,4
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,53 - BS2,2849,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,10,7
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,53 - BS2,2849,District Clerk,REP,Dana Read,6,7
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,53 - BS2,2849,District Clerk,REP,Cassandra Tigner,6,3
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,54 - BS4,3115,Attorney General,REP,George P. Bush,19,16
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,54 - BS4,3115,Attorney General,REP,Ken Paxton,24,37
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,54 - BS4,3115,Commissioner of the General Land Office,REP,Tim Westley,13,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,54 - BS4,3115,Commissioner of the General Land Office,REP,Dawn Buckingham,29,40
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,54 - BS4,3115,Railroad Commissioner,REP,Wayne Christian,27,34
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,54 - BS4,3115,Railroad Commissioner,REP,Sarah Stogner,15,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,54 - BS4,3115,"District Judge, 149th Judicial District",REP,Jessica Pulcher,25,22
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,54 - BS4,3115,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,17,26
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,54 - BS4,3115,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,14,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,54 - BS4,3115,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,29,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,54 - BS4,3115,District Clerk,REP,Dana Read,26,21
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,54 - BS4,3115,District Clerk,REP,Cassandra Tigner,14,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,55 - BS3,3313,Attorney General,REP,George P. Bush,110,44
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,55 - BS3,3313,Attorney General,REP,Ken Paxton,173,73
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,55 - BS3,3313,Commissioner of the General Land Office,REP,Tim Westley,74,33
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,55 - BS3,3313,Commissioner of the General Land Office,REP,Dawn Buckingham,181,71
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,55 - BS3,3313,Railroad Commissioner,REP,Wayne Christian,179,68
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,55 - BS3,3313,Railroad Commissioner,REP,Sarah Stogner,80,40
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,55 - BS3,3313,"District Judge, 149th Judicial District",REP,Jessica Pulcher,108,38
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,55 - BS3,3313,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,178,81
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,55 - BS3,3313,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,185,80
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,55 - BS3,3313,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,101,34
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,55 - BS3,3313,District Clerk,REP,Dana Read,75,34
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,55 - BS3,3313,District Clerk,REP,Cassandra Tigner,204,83
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,56 - BS3,4813,Attorney General,REP,George P. Bush,161,68
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,56 - BS3,4813,Attorney General,REP,Ken Paxton,214,97
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,56 - BS3,4813,Commissioner of the General Land Office,REP,Tim Westley,119,49
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,56 - BS3,4813,Commissioner of the General Land Office,REP,Dawn Buckingham,205,95
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,56 - BS3,4813,Railroad Commissioner,REP,Wayne Christian,231,82
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,56 - BS3,4813,Railroad Commissioner,REP,Sarah Stogner,110,64
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,56 - BS3,4813,"District Judge, 149th Judicial District",REP,Jessica Pulcher,126,49
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,56 - BS3,4813,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,247,113
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,56 - BS3,4813,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,221,99
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,56 - BS3,4813,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,147,58
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,56 - BS3,4813,District Clerk,REP,Dana Read,102,61
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,56 - BS3,4813,District Clerk,REP,Cassandra Tigner,268,102
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,57 - BS3,1272,Attorney General,REP,George P. Bush,10,5
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,57 - BS3,1272,Attorney General,REP,Ken Paxton,40,35
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,57 - BS3,1272,Commissioner of the General Land Office,REP,Tim Westley,12,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,57 - BS3,1272,Commissioner of the General Land Office,REP,Dawn Buckingham,36,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,57 - BS3,1272,Railroad Commissioner,REP,Wayne Christian,39,21
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,57 - BS3,1272,Railroad Commissioner,REP,Sarah Stogner,10,14
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,57 - BS3,1272,"District Judge, 149th Judicial District",REP,Jessica Pulcher,29,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,57 - BS3,1272,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,20,23
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,57 - BS3,1272,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,16,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,57 - BS3,1272,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,31,23
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,57 - BS3,1272,District Clerk,REP,Dana Read,21,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,57 - BS3,1272,District Clerk,REP,Cassandra Tigner,25,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,58 - BS2,3392,Attorney General,REP,George P. Bush,32,14
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,58 - BS2,3392,Attorney General,REP,Ken Paxton,46,31
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,58 - BS2,3392,Commissioner of the General Land Office,REP,Tim Westley,17,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,58 - BS2,3392,Commissioner of the General Land Office,REP,Dawn Buckingham,61,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,58 - BS2,3392,Railroad Commissioner,REP,Wayne Christian,57,27
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,58 - BS2,3392,Railroad Commissioner,REP,Sarah Stogner,22,16
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,58 - BS2,3392,"District Judge, 149th Judicial District",REP,Jessica Pulcher,44,21
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,58 - BS2,3392,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,34,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,58 - BS2,3392,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,34,16
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,58 - BS2,3392,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,45,24
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,58 - BS2,3392,District Clerk,REP,Dana Read,32,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,58 - BS2,3392,District Clerk,REP,Cassandra Tigner,37,20
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,59 - BS2,2600,Attorney General,REP,George P. Bush,24,9
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,59 - BS2,2600,Attorney General,REP,Ken Paxton,34,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,59 - BS2,2600,Commissioner of the General Land Office,REP,Tim Westley,12,6
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,59 - BS2,2600,Commissioner of the General Land Office,REP,Dawn Buckingham,42,22
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,59 - BS2,2600,Railroad Commissioner,REP,Wayne Christian,38,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,59 - BS2,2600,Railroad Commissioner,REP,Sarah Stogner,14,17
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,59 - BS2,2600,"District Judge, 149th Judicial District",REP,Jessica Pulcher,36,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,59 - BS2,2600,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,17,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,59 - BS2,2600,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,13,14
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,59 - BS2,2600,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,37,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,59 - BS2,2600,District Clerk,REP,Dana Read,35,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,59 - BS2,2600,District Clerk,REP,Cassandra Tigner,13,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,60 - BS2,4954,Attorney General,REP,George P. Bush,41,22
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,60 - BS2,4954,Attorney General,REP,Ken Paxton,81,53
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,60 - BS2,4954,Commissioner of the General Land Office,REP,Tim Westley,30,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,60 - BS2,4954,Commissioner of the General Land Office,REP,Dawn Buckingham,86,52
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,60 - BS2,4954,Railroad Commissioner,REP,Wayne Christian,86,37
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,60 - BS2,4954,Railroad Commissioner,REP,Sarah Stogner,33,34
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,60 - BS2,4954,"District Judge, 149th Judicial District",REP,Jessica Pulcher,68,34
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,60 - BS2,4954,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,48,36
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,60 - BS2,4954,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,43,32
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,60 - BS2,4954,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,72,39
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,60 - BS2,4954,District Clerk,REP,Dana Read,67,39
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,60 - BS2,4954,District Clerk,REP,Cassandra Tigner,38,27
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,61 - BS4,1039,Attorney General,REP,George P. Bush,3,4
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,61 - BS4,1039,Attorney General,REP,Ken Paxton,44,42
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,61 - BS4,1039,Commissioner of the General Land Office,REP,Tim Westley,10,12
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,61 - BS4,1039,Commissioner of the General Land Office,REP,Dawn Buckingham,35,30
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,61 - BS4,1039,Railroad Commissioner,REP,Wayne Christian,41,33
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,61 - BS4,1039,Railroad Commissioner,REP,Sarah Stogner,6,11
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,61 - BS4,1039,"District Judge, 149th Judicial District",REP,Jessica Pulcher,29,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,61 - BS4,1039,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,15,19
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,61 - BS4,1039,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,3,13
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,61 - BS4,1039,"Judge, County Court at Law No. 2 & Probate",REP,Thomas Pfeiffer,41,31
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,61 - BS4,1039,District Clerk,REP,Dana Read,20,25
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,61 - BS4,1039,District Clerk,REP,Cassandra Tigner,17,15
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,62 - BS2,4565,Attorney General,REP,George P. Bush,21,14
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,62 - BS2,4565,Attorney General,REP,Ken Paxton,57,46
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,62 - BS2,4565,Commissioner of the General Land Office,REP,Tim Westley,11,10
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,62 - BS2,4565,Commissioner of the General Land Office,REP,Dawn Buckingham,63,47
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,62 - BS2,4565,Railroad Commissioner,REP,Wayne Christian,50,40
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,62 - BS2,4565,Railroad Commissioner,REP,Sarah Stogner,25,18
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,62 - BS2,4565,"District Judge, 149th Judicial District",REP,Jessica Pulcher,42,24
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,62 - BS2,4565,"District Judge, 149th Judicial District",REP,Michelle R. Townsend,31,29
BRAZORIA COUNTY,5/24/2022,Republican Party Primary Runoff Election,,,62 - BS2,4565,"Judge, County Court at Law No. 2 & Probate",REP,Natalie Broaddus,20,16
